Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 856			3.780882																											-0.000000	0.005654																																													
 857			3.774263																											-0.000000	0.005863																																													
 858			3.768326																											-0.000000	0.005182																																													
 859			3.763986																											-0.000000	0.003586																																													
 860			3.760859																											-0.000000	0.002375																																													
 861			3.758449																											-0.000000	0.001658																																													
 862			3.758560																											-0.001937	0.001075																																													
 863			3.792220																											-0.035056	0.000644																																													
 864			3.874194																											-0.082944	0.000211																																													
 865			3.873243																											-0.000001	0.000177																																													
 866			3.872372																											-0.000002	0.000098																																													
 867			3.871537																											-0.000002	0.000062																																													
 868			3.870549																											-0.000003	0.000217																																													
 869			3.869127																											-0.000004	0.000652																																													
 870			3.866549																											-0.000008	0.001813																																													
 871			3.952357																											-0.090323	0.003742																																													
 872			3.946596																											-0.000000	0.004971																																													
 873			3.941411																											-0.000000	0.004396																																													
 874			3.936305																											-0.000000	0.004317																																													
 875			3.930835																											-0.000000	0.004683																																													
 876			3.924921																											-0.000000	0.005128																																													
 877			3.919034																											-0.000000	0.005102																																													
 878			3.913410																											-0.000000	0.004840																																													
 879			3.907420																											-0.000000	0.005207																																													
 880			3.900987																											-0.000000	0.005652																																													
 881			3.894346																											-0.000000	0.005861																																													
 882			3.888387																											-0.000000	0.005181																																													
 883			3.884025																											-0.000000	0.003585																																													
 884			3.880875																											-0.000000	0.002373																																													
 885			3.878443																											-0.000000	0.001656																																													
 886			3.876592																											-0.000000	0.001075																																													
 887			3.875173																											-0.000000	0.000644																																													
 888			3.874187																											-0.000000	0.000211																																													
 889			3.873236																											-0.000001	0.000177																																													
 890			3.872364																											-0.000001	0.000098																																													
 891			3.871528																											-0.000001	0.000062																																													
 892			3.870538																											-0.000001	0.000217																																													
 893			3.869114																											-0.000002	0.000652																																													
 894			3.866530																											-0.000004	0.001813																																													
 895			3.952357																											-0.090341	0.003742																																													
 896			3.946595																											-0.000000	0.004971																																													
 897			3.941410																											-0.000000	0.004396																																													
 898			3.936305																											-0.000000	0.004317																																													
 899			3.930835																											-0.000000	0.004683																																													
 900			3.924920																											-0.000000	0.005128																																													
 901			3.919033																											-0.000000	0.005102																																													
 902			3.913409																											-0.000000	0.004840																																													
 903			3.907420																											-0.000000	0.005207																																													
 904			3.900987																											-0.000000	0.005652																																													
 905			3.894347																											-0.000000	0.005861																																													
 906			3.888387																											-0.000000	0.005181																																													
 907			3.884025																											-0.000000	0.003585																																													
 908			3.880876																											-0.000000	0.002373																																													
 909			3.878444																											-0.000000	0.001656																																													
 910			3.876593																											-0.000000	0.001075																																													
 911			3.875174																											-0.000000	0.000644																																													
 912			3.874188																											-0.000000	0.000211																																													
 913			3.873237																											-0.000001	0.000177																																													
 914			3.872366																											-0.000002	0.000098																																													
 915			3.871532																											-0.000002	0.000062																																													
 916			3.870543																											-0.000003	0.000217																																													
 917			3.869122																											-0.000004	0.000652																																													
 918			3.866543																											-0.000008	0.001813																																													
 919			3.952351																											-0.090323	0.003742																																													
 920			3.946590																											-0.000000	0.004971																																													
 921			3.941405																											-0.000000	0.004396																																													
 922			3.936300																											-0.000000	0.004317																																													
 923			3.930829																											-0.000000	0.004683																																													
 924			3.924915																											-0.000000	0.005128																																													
 925			3.919028																											-0.000000	0.005102																																													
 926			3.913404																											-0.000000	0.004840																																													
 927			3.907415																											-0.000000	0.005207																																													
 928			3.900982																											-0.000000	0.005652																																													
 929			3.894341																											-0.000000	0.005861																																													
 930			3.888381																											-0.000000	0.005181																																													
 931			3.884019																											-0.000000	0.003585																																													
 932			3.880870																											-0.000000	0.002373																																													
 933			3.878437																											-0.000000	0.001656																																													
 934			3.876586																											-0.000000	0.001075																																													
 935			3.875168																											-0.000000	0.000644																																													
 936			3.874181																											-0.000000	0.000211																																													
 937			3.873230																											-0.000001	0.000177																																													
 938			3.872358																											-0.000001	0.000098																																													
 939			3.871522																											-0.000001	0.000062																																													
 940			3.870532																											-0.000001	0.000217																																													
 941			3.869108																											-0.000002	0.000652																																													
 942			3.866525																											-0.000004	0.001813																																													
 943			3.952351																											-0.090341	0.003742																																													
 944			3.946589																											-0.000000	0.004971																																													
 945			3.941405																											-0.000000	0.004396																																													
 946			3.936299																											-0.000000	0.004317																																													
 947			3.930829																											-0.000000	0.004683																																													
 948			3.924915																											-0.000000	0.005128																																													
 949			3.919028																											-0.000000	0.005102																																													
 950			3.913404																											-0.000000	0.004840																																													
 951			3.907415																											-0.000000	0.005207																																													
 952			3.900982																											-0.000000	0.005652																																													
 953			3.894341																											-0.000000	0.005861																																													
 954			3.888382																											-0.000000	0.005181																																													
 955			3.884020																											-0.000000	0.003585																																													
 956			3.880870																											-0.000000	0.002373																																													
 957			3.878438																											-0.000000	0.001656																																													
 958			3.876587																											-0.000000	0.001075																																													
 959			3.875168																											-0.000000	0.000644																																													
 960			3.874182																											-0.000000	0.000211																																													
 961			3.873231																											-0.000000	0.000177																																													
 962			3.872359																											-0.000001	0.000098																																													
 963			3.871523																											-0.000001	0.000062																																													
 964			3.870532																											-0.000001	0.000217																																													
 965			3.869108																											-0.000001	0.000652																																													
 966			3.866524																											-0.000003	0.001813																																													
 967			3.952350																											-0.090341	0.003742																																													
 968			3.946589																											-0.000000	0.004971																																													
 969			3.941404																											-0.000000	0.004396																																													
 970			3.936299																											-0.000000	0.004317																																													
 971			3.930828																											-0.000000	0.004683																																													
 972			3.924914																											-0.000000	0.005128																																													
 973			3.919027																											-0.000000	0.005102																																													
 974			3.913403																											-0.000000	0.004840																																													
 975			3.907413																											-0.000000	0.005207																																													
 976			3.900981																											-0.000000	0.005652																																													
 977			3.894340																											-0.000000	0.005861																																													
 978			3.888380																											-0.000000	0.005181																																													
 979			3.884018																											-0.000000	0.003585																																													
 980			3.880869																											-0.000000	0.002373																																													
 981			3.878436																											-0.000000	0.001656																																													
 982			3.876586																											-0.000000	0.001075																																													
 983			3.875167																											-0.000000	0.000644																																													
 984			3.874181																											-0.000000	0.000211																																													
 985			3.873231																											-0.000003	0.000177																																													
 986			3.872362																											-0.000003	0.000098																																													
 987			3.871529																											-0.000004	0.000062																																													
 988			3.870543																											-0.000005	0.000217																																													
 989			3.869125																											-0.000008	0.000652																																													
 990			3.866555																											-0.000017	0.001813																																													
 991			3.952337																											-0.090297	0.003742																																													
 992			3.946575																											-0.000000	0.004971																																													
 993			3.941390																											-0.000000	0.004396																																													
 994			3.936285																											-0.000000	0.004317																																													
 995			3.930815																											-0.000000	0.004683																																													
 996			3.924901																											-0.000000	0.005128																																													
 997			3.919014																											-0.000000	0.005102																																													
 998			3.913390																											-0.000000	0.004840																																													
 999			3.907401																											-0.000000	0.005207																																													
 1000			3.900968																											-0.000000	0.005652																																													
 1001			3.894327																											-0.000000	0.005861																																													
 1002			3.888368																											-0.000000	0.005181																																													
 1003			3.884006																											-0.000000	0.003585																																													
 1004			3.880856																											-0.000000	0.002373																																													
 1005			3.878424																											-0.000000	0.001656																																													
 1006			3.876574																											-0.000000	0.001075																																													
 1007			3.875155																											-0.000000	0.000644																																													
 1008			3.874169																											-0.000000	0.000211																																													
 1009			3.873218																											-0.000001	0.000177																																													
 1010			3.872347																											-0.000002	0.000098																																													
 1011			3.871513																											-0.000002	0.000062																																													
 1012			3.870524																											-0.000003	0.000217																																													
 1013			3.869102																											-0.000004	0.000652																																													
 1014			3.866524																											-0.000008	0.001813																																													
 1015			3.952332																											-0.090323	0.003742																																													
 1016			3.946571																											-0.000000	0.004971																																													
 1017			3.941386																											-0.000000	0.004396																																													
 1018			3.936281																											-0.000000	0.004317																																													
 1019			3.930810																											-0.000000	0.004683																																													
 1020			3.924896																											-0.000000	0.005128																																													
 1021			3.919009																											-0.000000	0.005102																																													
 1022			3.913385																											-0.000000	0.004840																																													
 1023			3.907395																											-0.000000	0.005207																																													
 1024			3.900963																											-0.000000	0.005652																																													
 1025			3.894322																											-0.000000	0.005861																																													
 1026			3.888362																											-0.000000	0.005181																																													
 1027			3.884000																											-0.000000	0.003585																																													
 1028			3.880850																											-0.000000	0.002373																																													
 1029			3.878418																											-0.000000	0.001656																																													
 1030			3.876567																											-0.000000	0.001075																																													
 1031			3.875149																											-0.000000	0.000644																																													
 1032			3.874162																											-0.000000	0.000211																																													
 1033			4.018446																											-0.145236	0.000177																																													
 1034			4.167778																											-0.150234	0.000098																																													
 1035			4.317120																											-0.150238	0.000062																																													
 1036			4.466260																											-0.150221	0.000217																																													
 1037			4.587092																											-0.122377	0.000652																																													
 1038			4.627453																											-0.043092	0.001813																																													
 1039			4.511234																											-0.000000	0.115294																																													
 1040			4.339497																											-0.000000	0.170835																																													
 1041			4.196935																											-0.000000	0.141694																																													
 1042			4.092384																											-0.000000	0.103712																																													
 1043			3.984172																											-0.000000	0.107393																																													
 1044			3.843090																											-0.000000	0.140285																																													
 1045			3.766502																											-0.000000	0.075819																																													
 1046			3.760886																											-0.000000	0.004863																																													
 1047			3.754917																											-0.000000	0.005217																																													
 1048			3.748507																											-0.000000	0.005658																																													
 1049			3.741892																											-0.000000	0.005866																																													
 1050			3.735959																											-0.000000	0.005185																																													
 1051			3.731624																											-0.000000	0.003588																																													
 1052			3.728501																											-0.000000	0.002376																																													
 1053			3.726097																											-0.000000	0.001659																																													
 1054			3.736003																											-0.011727	0.001075																																													
 1055			3.779313																											-0.044701	0.000644																																													
 1056			3.874168																											-0.095822	0.000211																																													
 1057			3.953322																											-0.080106	0.000177																																													
 1058			4.055293																											-0.102860	0.000098																																													
 1059			4.164061																											-0.109641	0.000062																																													
 1060			4.263443																											-0.100432	0.000217																																													
 1061			4.330486																											-0.068548	0.000652																																													
 1062			4.314914																											-0.000000	0.014706																																													
 1063			4.144304																											-0.000000	0.169747																																													
 1064			3.972668																											-0.000000	0.170807																																													
 1065			3.821189																											-0.000000	0.150684																																													
 1066			3.816073																											-0.000000	0.004353																																													
 1067			3.810617																											-0.000000	0.004692																																													
 1068			3.804722																											-0.000000	0.005134																																													
 1069			3.798855																											-0.000000	0.005106																																													
 1070			3.793251																											-0.000000	0.004844																																													
 1071			3.787283																											-0.000000	0.005209																																													
 1072			3.780872																											-0.000000	0.005654																																													
 1073			3.774253																											-0.000000	0.005863																																													
 1074			3.768316																											-0.000000	0.005182																																													
 1075			3.763976																											-0.000000	0.003586																																													
 1076			3.760849																											-0.000000	0.002375																																													
 1077			3.758439																											-0.000000	0.001658																																													
 1078			3.758549																											-0.001937	0.001075																																													
 1079			3.792210																											-0.035056	0.000644																																													
 1080			3.874183																											-0.082944	0.000211																																													
 1081			4.010795																											-0.137564	0.000178																																													
 1082			4.160129																											-0.150234	0.000098																																													
 1083			4.309463																											-0.150230	0.000063																																													
 1084			4.435964																											-0.127581	0.000217																																													
 1085			4.538573																											-0.104147	0.000652																																													
 1086			4.561547																											-0.025696	0.001813																																													
 1087			4.408644																											-0.000000	0.151991																																													
 1088			4.236947																											-0.000000	0.170815																																													
 1089			4.125861																											-0.000000	0.110239																																													
 1090			4.051429																											-0.000000	0.073607																																													
 1091			3.952673																											-0.000000	0.097947																																													
 1092			3.837146																											-0.000000	0.114736																																													
 1093			3.732824																											-0.000000	0.103555																																													
 1094			3.669296																											-0.000000	0.062782																																													
 1095			3.625843																											-0.000000	0.042719																																													
 1096			3.610405																											-0.000000	0.014714																																													
 1097			3.603807																											-0.000000	0.005876																																													
 1098			3.597905																											-0.000000	0.005181																																													
 1099			3.593598																											-0.000000	0.003588																																													
 1100			3.594422																											-0.003916	0.002373																																													
 1101			3.611981																											-0.019934	0.001656																																													
 1102			3.654796																											-0.044612	0.001076																																													
 1103			3.736918																											-0.083497	0.000644																																													
 1104			3.874107																											-0.138148	0.000212																																													
 1105			4.010719																											-0.137564	0.000178																																													
 1106			4.160053																											-0.150234	0.000098																																													
 1107			4.309387																											-0.150230	0.000063																																													
 1108			4.435888																											-0.127581	0.000217																																													
 1109			4.538497																											-0.104147	0.000652																																													
 1110			4.561471																											-0.025696	0.001813																																													
 1111			4.408568																											-0.000000	0.151991																																													
 1112			4.236872																											-0.000000	0.170815																																													
 1113			4.125785																											-0.000000	0.110239																																													
 1114			4.051353																											-0.000000	0.073607																																													
 1115			3.952597																											-0.000000	0.097947																																													
 1116			3.837070																											-0.000000	0.114736																																													
 1117			3.732748																											-0.000000	0.103555																																													
 1118			3.669220																											-0.000000	0.062782																																													
 1119			3.625768																											-0.000000	0.042719																																													
 1120			3.610329																											-0.000000	0.014714																																													
 1121			3.603731																											-0.000000	0.005876																																													
 1122			3.597829																											-0.000000	0.005181																																													
 1123			3.593522																											-0.000000	0.003588																																													
 1124			3.594346																											-0.003916	0.002373																																													
 1125			3.611905																											-0.019934	0.001656																																													
 1126			3.654720																											-0.044612	0.001076																																													
 1127			3.736842																											-0.083497	0.000644																																													
 1128			3.874032																											-0.138148	0.000212																																													
 1129			4.018316																											-0.145236	0.000177																																													
 1130			4.167648																											-0.150234	0.000098																																													
 1131			4.316990																											-0.150238	0.000062																																													
 1132			4.466130																											-0.150221	0.000217																																													
 1133			4.586962																											-0.122377	0.000652																																													
 1134			4.627323																											-0.043092	0.001813																																													
 1135			4.511104																											-0.000000	0.115294																																													
 1136			4.339367																											-0.000000	0.170835																																													
 1137			4.196805																											-0.000000	0.141694																																													
 1138			4.092254																											-0.000000	0.103712																																													
 1139			3.984042																											-0.000000	0.107393																																													
 1140			3.842960																											-0.000000	0.140285																																													
 1141			3.766372																											-0.000000	0.075819																																													
 1142			3.760756																											-0.000000	0.004863																																													
 1143			3.754786																											-0.000000	0.005217																																													
 1144			3.748377																											-0.000000	0.005658																																													
 1145			3.741762																											-0.000000	0.005866																																													
 1146			3.735829																											-0.000000	0.005185																																													
 1147			3.731494																											-0.000000	0.003588																																													
 1148			3.728371																											-0.000000	0.002376																																													
 1149			3.725967																											-0.000000	0.001659																																													
 1150			3.735873																											-0.011727	0.001075																																													
 1151			3.779183																											-0.044701	0.000644																																													
 1152			3.874038																											-0.095822	0.000211																																													
 1153			4.018322																											-0.145236	0.000177																																													
 1154			4.167654																											-0.150234	0.000098																																													
 1155			4.316996																											-0.150238	0.000062																																													
 1156			4.466136																											-0.150221	0.000217																																													
 1157			4.586968																											-0.122377	0.000652																																													
 1158			4.627330																											-0.043092	0.001813																																													
 1159			4.511110																											-0.000000	0.115294																																													
 1160			4.339374																											-0.000000	0.170835																																													
 1161			4.196811																											-0.000000	0.141694																																													
 1162			4.092260																											-0.000000	0.103712																																													
 1163			3.984048																											-0.000000	0.107393																																													
 1164			3.842966																											-0.000000	0.140285																																													
 1165			3.766379																											-0.000000	0.075819																																													
 1166			3.760762																											-0.000000	0.004863																																													
 1167			3.754793																											-0.000000	0.005217																																													
 1168			3.748384																											-0.000000	0.005658																																													
 1169			3.741768																											-0.000000	0.005866																																													
 1170			3.735835																											-0.000000	0.005185																																													
 1171			3.731500																											-0.000000	0.003588																																													
 1172			3.728378																											-0.000000	0.002376																																													
 1173			3.725974																											-0.000000	0.001659																																													
 1174			3.735880																											-0.011727	0.001075																																													
 1175			3.779190																											-0.044701	0.000644																																													
 1176			3.874045																											-0.095822	0.000211																																													
 1177			3.970883																											-0.097790	0.000177																																													
 1178			4.083976																											-0.113985	0.000098																																													
 1179			4.167143																											-0.084046	0.000062																																													
 1180			4.246602																											-0.080510	0.000217																																													
 1181			4.293850																											-0.048749	0.000652																																													
 1182			4.264702																											-0.000000	0.028290																																													
 1183			4.099294																											-0.000000	0.164554																																													
 1184			3.927647																											-0.000000	0.170828																																													
 1185			3.822619																											-0.000000	0.104242																																													
 1186			3.817529																											-0.000000	0.004325																																													
 1187			3.812078																											-0.000000	0.004687																																													
 1188			3.806185																											-0.000000	0.005131																																													
 1189			3.800320																											-0.000000	0.005104																																													
 1190			3.794718																											-0.000000	0.004842																																													
 1191			3.788751																											-0.000000	0.005208																																													
 1192			3.782341																											-0.000000	0.005653																																													
 1193			3.775722																											-0.000000	0.005862																																													
 1194			3.769786																											-0.000000	0.005181																																													
 1195			3.765446																											-0.000000	0.003585																																													
 1196			3.762320																											-0.000000	0.002374																																													
 1197			3.759910																											-0.000000	0.001657																																													
 1198			3.758082																											-0.000000	0.001076																																													
 1199			3.785273																											-0.028586	0.000644																																													
 1200			3.874033																											-0.089729	0.000211																																													
 1201			4.018317																											-0.145236	0.000177																																													
 1202			4.167649																											-0.150234	0.000098																																													
 1203			4.316991																											-0.150238	0.000062																																													
 1204			4.466132																											-0.150221	0.000217																																													
 1205			4.586963																											-0.122377	0.000652																																													
 1206			4.627325																											-0.043092	0.001813																																													
 1207			4.511106																											-0.000000	0.115294																																													
 1208			4.339369																											-0.000000	0.170835																																													
 1209			4.196807																											-0.000000	0.141694																																													
 1210			4.092255																											-0.000000	0.103712																																													
 1211			3.984044																											-0.000000	0.107393																																													
 1212			3.842961																											-0.000000	0.140285																																													
 1213			3.766374																											-0.000000	0.075819																																													
 1214			3.760757																											-0.000000	0.004863																																													
 1215			3.754788																											-0.000000	0.005217																																													
 1216			3.748379																											-0.000000	0.005658																																													
 1217			3.741763																											-0.000000	0.005866																																													
 1218			3.735830																											-0.000000	0.005185																																													
 1219			3.731495																											-0.000000	0.003588																																													
 1220			3.728373																											-0.000000	0.002376																																													
 1221			3.725969																											-0.000000	0.001659																																													
 1222			3.735875																											-0.011727	0.001075																																													
 1223			3.779185																											-0.044701	0.000644																																													
 1224			3.874040																											-0.095822	0.000211																																													
 1225			3.950740																											-0.077652	0.000177																																													
 1226			4.043098																											-0.093246	0.000098																																													
 1227			4.146489																											-0.104261	0.000062																																													
 1228			4.246116																											-0.100674	0.000217																																													
 1229			4.317004																											-0.072388	0.000652																																													
 1230			4.306289																											-0.000000	0.009851																																													
 1231			4.162475																											-0.000000	0.142952																																													
 1232			3.990855																											-0.000000	0.170788																																													
 1233			3.835560																											-0.000000	0.154496																																													
 1234			3.830427																											-0.000000	0.004366																																													
 1235			3.824961																											-0.000000	0.004700																																													
 1236			3.819058																											-0.000000	0.005138																																													
 1237			3.813185																											-0.000000	0.005109																																													
 1238			3.807577																											-0.000000	0.004846																																													
 1239			3.801604																											-0.000000	0.005211																																													
 1240			3.795188																											-0.000000	0.005656																																													
 1241			3.788564																											-0.000000	0.005864																																													
 1242			3.782623																											-0.000000	0.005184																																													
 1243			3.778279																											-0.000000	0.003587																																													
 1244			3.775148																											-0.000000	0.002376																																													
 1245			3.772734																											-0.000000	0.001659																																													
 1246			3.770902																											-0.000000	0.001078																																													
 1247			3.794124																											-0.024620	0.000644																																													
 1248			3.874067																											-0.080913	0.000211																																													
 1249			3.970905																											-0.097790	0.000177																																													
 1250			4.083998																											-0.113985	0.000098																																													
 1251			4.167166																											-0.084046	0.000062																																													
 1252			4.246625																											-0.080510	0.000217																																													
 1253			4.293873																											-0.048749	0.000652																																													
 1254			4.264724																											-0.000000	0.028290																																													
 1255			4.099317																											-0.000000	0.164554																																													
 1256			3.927669																											-0.000000	0.170828																																													
 1257			3.822642																											-0.000000	0.104242																																													
 1258			3.817552																											-0.000000	0.004325																																													
 1259			3.812101																											-0.000000	0.004687																																													
 1260			3.806208																											-0.000000	0.005131																																													
 1261			3.800342																											-0.000000	0.005104																																													
 1262			3.794740																											-0.000000	0.004842																																													
 1263			3.788773																											-0.000000	0.005208																																													
 1264			3.782363																											-0.000000	0.005653																																													
 1265			3.775745																											-0.000000	0.005862																																													
 1266			3.769808																											-0.000000	0.005181																																													
 1267			3.765469																											-0.000000	0.003585																																													
 1268			3.762342																											-0.000000	0.002374																																													
 1269			3.759933																											-0.000000	0.001657																																													
 1270			3.758105																											-0.000000	0.001076																																													
 1271			3.785296																											-0.028586	0.000644																																													
 1272			3.874056																											-0.089729	0.000211																																													
 1273			3.970894																											-0.097790	0.000177																																													
