Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 1			577.735708																											-0.000001	0.326750																																													
 2			577.259547																											-0.000001	0.360615																																													
 3			576.769382																											-0.000000	0.374713																																													
 4			576.203992																											-0.000001	0.450037																																													
 5			575.507506																											-0.000000	0.581245																																													
 6			574.378045																											-0.000001	1.014360																																													
 7			573.253709																											-0.000000	1.009460																																													
 8			575.151745																											-2.829765	0.817079																																													
 9			578.989948																											-4.675703	0.722470																																													
 10			583.921951																											-5.757369	0.709568																																													
 11			589.266711																											-6.231319	0.769774																																													
 12			594.588670																											-6.282694	0.842881																																													
 13			599.484627																											-5.853455	0.838581																																													
 14			603.525669																											-4.956515	0.795577																																													
 15			606.134114																											-3.584933	0.855782																																													
 16			606.784790																											-1.700791	0.928889																																													
 17			605.698125																											-0.000002	0.965309																																													
 18			603.901583																											-0.000001	1.675403																																													
 19			602.339949																											-0.000001	1.440854																																													
 20			600.980365																											-0.000001	1.239116																																													
 21			599.807192																											-0.000001	1.052978																																													
 22			598.822444																											-0.000001	0.864787																																													
 23			597.997309																											-0.000000	0.705371																																													
 24			597.355354																											-0.000000	0.522357																																													
 25			596.707121																											-0.000001	0.528762																																													
 26			595.971495																											-0.000001	0.616285																																													
 27			595.246947																											-0.000001	0.605354																																													
 28			594.419974																											-0.000001	0.707924																																													
 29			593.400060																											-0.000000	0.901030																																													
 30			592.067152																											-0.000000	1.214229																																													
 31			591.651843																											-0.318063	0.614959																																													
 32			592.475641																											-1.759208	0.817079																																													
 33			593.264167																											-1.629491	0.722470																																													
 34			596.660062																											-4.224116	0.709568																																													
 35			601.322191																											-5.551235	0.769774																																													
 36			604.738121																											-4.379075	0.842881																																													
 37			609.813490																											-6.034897	0.838581																																													
 38			613.773711																											-4.877761	0.795577																																													
 39			615.630841																											-2.835667	0.855782																																													
 40			616.022896																											-1.444071	0.928890																																													
 41			614.601315																											-0.000000	1.298377																																													
 42			612.328464																											-0.000000	2.149931																																													
 43			609.985574																											-0.000000	2.220425																																													
 44			608.123984																											-0.000000	1.739593																																													
 45			606.560625																											-0.000000	1.441734																																													
 46			605.260168																											-0.000000	1.179145																																													
 47			604.198465																											-0.000000	0.940652																																													
 48			603.368160																											-0.000000	0.709466																																													
 49			603.218605																											-0.000266	0.029147																																													
 50			603.082265																											-0.000465	0.016162																																													
 51			602.951978																											-0.000590	0.010261																																													
 52			602.796392																											-0.000724	0.035720																																													
 53			602.568792																											-0.000176	0.107217																																													
 54			601.802980																											-0.000008	0.645306																																													
 55			601.069323																											-0.001693	0.614989																																													
 56			600.133597																											-0.001576	0.817088																																													
 57			599.292765																											-0.001674	0.722479																																													
 58			598.465236																											-0.001908	0.709578																																													
 59			597.577095																											-0.001336	0.769784																																													
 60			596.616672																											-0.001985	0.842892																																													
 61			595.674707																											-0.015949	0.838591																																													
 62			594.809453																											-0.049468	0.795587																																													
 63			594.769770																											-0.935070	0.855792																																													
 64			596.024363																											-2.302446	0.928899																																													
 65			595.696433																											-0.754575	0.963300																																													
 66			594.730907																											-0.005136	0.851522																																													
 67			593.842667																											-0.000009	0.769303																																													
 68			593.338796																											-0.004976	0.390079																																													
 69			593.078743																											-0.130846	0.272231																																													
 70			593.125561																											-0.342190	0.176756																																													
 71			593.402356																											-0.501219	0.105799																																													
 72			593.883841																											-0.634924	0.034757																																													
 73			593.702481																											-0.000001	0.062585																																													
 74			593.701883																											-0.134269	0.016127																																													
 75			593.725397																											-0.152489	0.010235																																													
 76			593.679649																											-0.108691	0.035693																																													
 77			593.449197																											-0.000002	0.111718																																													
 78			592.709229																											-0.000001	0.621278																																													
 79			591.153021																											-0.000001	1.437668																																													
 80			592.263355																											-2.045643	0.817078																																													
 81			595.233521																											-3.811088	0.722469																																													
 82			599.251433																											-4.846527	0.709568																																													
 83			603.614822																											-5.253013	0.769774																																													
 84			607.841848																											-5.190629	0.842881																																													
 85			611.608796																											-4.727097	0.838580																																													
 86			614.497961																											-3.807063	0.795576																																													
 87			615.885581																											-2.366302	0.855782																																													
 88			615.221499																											-0.387984	0.928889																																													
 89			612.286878																											-0.000000	2.811577																																													
 90			608.990466																											-0.000000	3.173955																																													
 91			606.341034																											-0.000000	2.527634																																													
 92			603.903954																											-0.000000	2.315812																																													
 93			601.456219																											-0.000000	2.326954																																													
 94			599.104409																											-0.000000	2.231519																																													
 95			596.870833																											-0.000000	2.113755																																													
 96			594.893911																											-0.000000	1.857548																																													
 97			594.246171																											-0.000001	0.528762																																													
 98			593.511037																											-0.000001	0.616285																																													
 99			592.786981																											-0.000001	0.605354																																													
 100			591.960500																											-0.000001	0.707924																																													
 101			590.941078																											-0.000000	0.901030																																													
 102			589.608662																											-0.000000	1.214229																																													
 103			589.193844																											-0.318063	0.614959																																													
 104			590.018134																											-1.759208	0.817079																																													
 105			590.807152																											-1.629491	0.722470																																													
 106			594.203538																											-4.224116	0.709568																																													
 107			598.866159																											-5.551235	0.769774																																													
 108			602.282579																											-4.379075	0.842881																																													
 109			607.358439																											-6.034897	0.838581																																													
 110			611.319152																											-4.877761	0.795577																																													
 111			613.176772																											-2.835667	0.855782																																													
 112			613.569318																											-1.444071	0.928890																																													
 113			612.148227																											-0.000000	1.298377																																													
 114			609.875867																											-0.000000	2.149931																																													
 115			607.533468																											-0.000000	2.220425																																													
 116			605.672368																											-0.000000	1.739593																																													
 117			604.109500																											-0.000000	1.441734																																													
 118			602.809533																											-0.000000	1.179145																																													
 119			601.748320																											-0.000000	0.940652																																													
 120			600.918505																											-0.000000	0.709466																																													
 121			601.201168																											-0.431962	0.029115																																													
 122			601.717481																											-0.652680	0.016128																																													
 123			602.513280																											-0.926380	0.010236																																													
 124			603.331968																											-0.974886	0.035695																																													
 125			604.010754																											-0.906534	0.107082																																													
 126			604.246278																											-0.654347	0.298020																																													
 127			604.308198																											-0.797730	0.614961																																													
 128			607.692929																											-4.322672	0.817080																																													
 129			612.741745																											-5.892826	0.722471																																													
 130			618.801923																											-6.892296	0.709570																																													
 131			625.244704																											-7.336316	0.769775																																													
 132			631.684848																											-7.408075	0.842882																																													
 133			637.127160																											-6.407231	0.838582																																													
 134			639.181646																											-2.977489	0.795578																																													
 135			642.855990																											-4.657964	0.855784																																													
 136			642.454650																											-0.656122	0.928891																																													
 137			643.022015																											-1.659149	0.963294																																													
 138			642.532912																											-0.490985	0.851483																																													
 139			641.886694																											-0.071447	0.589158																																													
 140			641.592624																											-0.224356	0.390049																																													
 141			641.477570																											-0.285482	0.272218																																													
 142			641.340540																											-0.168014	0.176748																																													
 143			641.050836																											-0.000002	0.161438																																													
 144			640.942820																											-0.054943	0.034749																																													
 145			639.368265																											-0.000001	1.446367																																													
 146			637.833853																											-0.000001	1.406539																																													
 147			636.316571																											-0.000001	1.389716																																													
 148			634.786886																											-0.000001	1.402422																																													
 149			633.130784																											-0.000001	1.529146																																													
 150			631.170793																											-0.000001	1.833366																																													
 151			631.886955																											-1.457357	0.614960																																													
 152			630.947482																											-0.003985	0.817080																																													
 153			630.349591																											-0.250770	0.722471																																													
 154			635.205416																											-5.691465	0.709570																																													
 155			640.500704																											-6.192105	0.769776																																													
 156			645.717660																											-6.187939	0.842883																																													
 157			650.519115																											-5.769180	0.838582																																													
 158			654.666400																											-5.072967	0.795578																																													
 159			657.401178																											-3.721496	0.855784																																													
 160			658.261636																											-1.920829	0.928891																																													
 161			657.033975																											-0.000002	1.096010																																													
 162			654.985261																											-0.000002	1.917309																																													
 163			652.702608																											-0.000002	2.151659																																													
 164			650.499560																											-0.000002	2.072509																																													
 165			648.431519																											-0.000002	1.937942																																													
 166			646.402826																											-0.000002	1.899008																																													
 167			644.568253																											-0.000002	1.705295																																													
 168			643.027978																											-0.000002	1.411363																																													
 169			642.870491																											-0.000266	0.029147																																													
 170			642.726221																											-0.000465	0.016162																																													
 171			642.588004																											-0.000590	0.010261																																													
 172			642.424492																											-0.000724	0.035720																																													
 173			642.188966																											-0.000176	0.107217																																													
 174			641.415230																											-0.000008	0.645306																																													
 175			640.673650																											-0.001693	0.614989																																													
 176			639.730004																											-0.001576	0.817088																																													
 177			638.881252																											-0.001674	0.722479																																													
 178			638.045806																											-0.001908	0.709578																																													
 179			637.149748																											-0.001336	0.769784																																													
 180			636.181411																											-0.001985	0.842892																																													
 181			635.231533																											-0.015949	0.838591																																													
 182			634.358368																											-0.049468	0.795587																																													
 183			634.310775																											-0.935070	0.855792																																													
 184			635.557460																											-2.302446	0.928899																																													
 185			635.221623																											-0.754575	0.963300																																													
 186			634.248192																											-0.005136	0.851522																																													
 187			633.352049																											-0.000009	0.769303																																													
 188			632.840276																											-0.004976	0.390079																																													
 189			632.572322																											-0.130846	0.272231																																													
 190			632.611242																											-0.342190	0.176756																																													
 191			632.880139																											-0.501219	0.105799																																													
 192			633.353730																											-0.634924	0.034757																																													
 193			633.198178																											-0.000266	0.029147																																													
 194			633.055842																											-0.000465	0.016162																																													
 195			632.919560																											-0.000590	0.010261																																													
 196			632.757980																											-0.000724	0.035720																																													
 197			632.524388																											-0.000176	0.107217																																													
 198			631.752585																											-0.000008	0.645306																																													
 199			631.012938																											-0.001693	0.614989																																													
 200			630.071223																											-0.001576	0.817088																																													
 201			629.224404																											-0.001674	0.722479																																													
 202			628.390889																											-0.001908	0.709578																																													
 203			627.496762																											-0.001336	0.769784																																													
 204			626.530356																											-0.001985	0.842892																																													
 205			625.582408																											-0.015949	0.838591																																													
 206			624.711172																											-0.049468	0.795587																																													
 207			624.665508																											-0.935070	0.855792																																													
 208			625.914123																											-2.302446	0.928899																																													
 209			625.580215																											-0.754575	0.963300																																													
 210			624.608712																											-0.005136	0.851522																																													
 211			623.714497																											-0.000009	0.769303																																													
 212			623.204651																											-0.004976	0.390079																																													
 213			622.938625																											-0.130846	0.272231																																													
 214			622.979471																											-0.342190	0.176756																																													
 215			623.250295																											-0.501219	0.105799																																													
 216			623.725811																											-0.634924	0.034757																																													
 217			623.538482																											-0.000001	0.062585																																													
 218			623.531917																											-0.134269	0.016127																																													
 219			623.549465																											-0.152489	0.010235																																													
 220			623.497752																											-0.108691	0.035693																																													
 221			623.261337																											-0.000002	0.111718																																													
 222			622.515407																											-0.000001	0.621278																																													
 223			620.953236																											-0.000001	1.437668																																													
 224			622.057610																											-2.045643	0.817078																																													
 225			625.021818																											-3.811088	0.722469																																													
 226			629.033772																											-4.846527	0.709568																																													
 227			633.391205																											-5.253013	0.769774																																													
 228			637.612275																											-5.190629	0.842881																																													
 229			641.373270																											-4.727097	0.838580																																													
 230			644.256482																											-3.807063	0.795576																																													
 231			645.638150																											-2.366302	0.855782																																													
 232			644.968117																											-0.387984	0.928889																																													
 233			642.027547																											-0.000000	2.811577																																													
 234			638.725187																											-0.000000	3.173955																																													
 235			636.069808																											-0.000000	2.527634																																													
 236			633.626782																											-0.000000	2.315812																																													
 237			631.173103																											-0.000000	2.326954																																													
 238			628.815350																											-0.000000	2.231519																																													
 239			626.575831																											-0.000000	2.113755																																													
 240			624.592968																											-0.000000	1.857548																																													
 241			624.405466																											-0.000001	0.062585																																													
 242			624.398727																											-0.134269	0.016127																																													
 243			624.416102																											-0.152489	0.010235																																													
 244			624.364216																											-0.108691	0.035693																																													
 245			624.127627																											-0.000002	0.111718																																													
 246			623.381524																											-0.000001	0.621278																																													
 247			621.819180																											-0.000001	1.437668																																													
 248			622.923381																											-2.045643	0.817078																																													
 249			625.887415																											-3.811088	0.722469																																													
 250			629.899197																											-4.846527	0.709568																																													
 251			634.256457																											-5.253013	0.769774																																													
 252			638.477354																											-5.190629	0.842881																																													
 253			642.238175																											-4.727097	0.838580																																													
 254			645.121214																											-3.807063	0.795576																																													
 255			646.502710																											-2.366302	0.855782																																													
 256			645.832504																											-0.387984	0.928889																																													
 257			642.891761																											-0.000000	2.811577																																													
 258			639.589227																											-0.000000	3.173955																																													
 259			636.933676																											-0.000000	2.527634																																													
 260			634.490478																											-0.000000	2.315812																																													
 261			632.036626																											-0.000000	2.326954																																													
 262			629.678699																											-0.000000	2.231519																																													
 263			627.439008																											-0.000000	2.113755																																													
 264			625.455973																											-0.000000	1.857548																																													
 265			624.802120																											-0.000001	0.528762																																													
 266			624.060875																											-0.000001	0.616285																																													
 267			623.330709																											-0.000001	0.605354																																													
 268			622.498119																											-0.000001	0.707924																																													
 269			621.472590																											-0.000000	0.901030																																													
 270			620.134067																											-0.000000	1.214229																																													
 271			619.713144																											-0.318063	0.614959																																													
 272			620.531331																											-1.759208	0.817079																																													
 273			621.314245																											-1.629491	0.722470																																													
 274			624.704531																											-4.224116	0.709568																																													
 275			629.361051																											-5.551235	0.769774																																													
 276			632.771373																											-4.379075	0.842881																																													
 277			637.841135																											-6.034897	0.838581																																													
 278			641.795751																											-4.877761	0.795577																																													
 279			643.647276																											-2.835667	0.855782																																													
 280			644.033727																											-1.444071	0.928890																																													
 281			642.606544																											-0.000000	1.298377																																													
 282			640.328092																											-0.000000	2.149931																																													
 283			637.979603																											-0.000000	2.220425																																													
 284			636.112414																											-0.000000	1.739593																																													
 285			634.543457																											-0.000000	1.441734																																													
 286			633.237403																											-0.000000	1.179145																																													
 287			632.170105																											-0.000000	0.940652																																													
 288			631.334206																											-0.000000	0.709466																																													
 289			631.145355																											-0.000001	0.062585																																													
 290			631.137268																											-0.134269	0.016127																																													
 291			631.153295																											-0.152489	0.010235																																													
 292			631.100062																											-0.108691	0.035693																																													
 293			630.862126																											-0.000002	0.111718																																													
 294			630.114676																											-0.000001	0.621278																																													
 295			628.550986																											-0.000001	1.437668																																													
 296			629.653840																											-2.045643	0.817078																																													
 297			632.616528																											-3.811088	0.722469																																													
 298			636.626964																											-4.846527	0.709568																																													
 299			640.982878																											-5.253013	0.769774																																													
 300			645.202430																											-5.190629	0.842881																																													
 301			648.961906																											-4.727097	0.838580																																													
 302			651.843600																											-3.807063	0.795576																																													
 303			653.223752																											-2.366302	0.855782																																													
 304			652.552202																											-0.387984	0.928889																																													
 305			649.610115																											-0.000000	2.811577																																													
 306			646.306237																											-0.000000	3.173955																																													
 307			643.649342																											-0.000000	2.527634																																													
 308			641.204801																											-0.000000	2.315812																																													
 309			638.749606																											-0.000000	2.326954																																													
 310			636.390337																											-0.000000	2.231519																																													
 311			634.149304																											-0.000000	2.113755																																													
 312			632.164926																											-0.000000	1.857548																																													
 313			631.983101																											-0.000020	0.055413																																													
 314			631.841053																											-0.000501	0.016153																																													
 315			631.705209																											-0.000881	0.010357																																													
 316			631.543872																											-0.000779	0.035775																																													
 317			631.264350																											-0.000020	0.153233																																													
 318			630.341091																											-0.000020	0.797026																																													
 319			629.607747																											-0.007719	0.614995																																													
 320			628.680004																											-0.015281	0.817103																																													
 321			627.958580																											-0.126807	0.722495																																													
 322			627.353479																											-0.230084	0.709594																																													
 323			626.694854																											-0.236646	0.769800																																													
 324			630.928499																											-5.201890	0.842907																																													
 325			635.687111																											-5.723404	0.838607																																													
 326			639.962316																											-5.197945	0.795602																																													
 327			643.444529																											-4.466014	0.855808																																													
 328			645.061800																											-2.674875	0.928915																																													
 329			645.172662																											-1.203194	0.963319																																													
 330			644.229451																											-0.037315	0.851491																																													
 331			642.921135																											-0.000008	1.179477																																													
 332			641.814912																											-0.000008	0.977647																																													
 333			640.940348																											-0.000008	0.746209																																													
 334			640.313264																											-0.000008	0.498904																																													
 335			639.926676																											-0.000008	0.258533																																													
 336			639.757810																											-0.000008	0.040888																																													
 337			638.257578																											-0.000000	1.372281																																													
 338			636.618157																											-0.000000	1.511769																																													
 339			634.902113																											-0.000000	1.588720																																													
 340			633.093817																											-0.000000	1.681316																																													
 341			631.100609																											-0.000000	1.866590																																													
 342			628.647387																											-0.000000	2.327002																																													
 343			626.428168																											-0.000000	2.093489																																													
 344			626.649378																											-1.163574	0.817078																																													
 345			628.626321																											-2.824742	0.722469																																													
 346			631.645429																											-3.854401	0.709568																																													
 347			635.027607																											-4.278280	0.769774																																													
 348			638.398375																											-4.340655	0.842881																																													
 349			641.381649																											-3.949534	0.838580																																													
 350			643.474266																											-3.016470	0.795576																																													
 351			644.030496																											-1.540707	0.855782																																													
 352			642.564680																											-0.000000	1.337011																																													
 353			638.987504																											-0.000000	3.448663																																													
 354			635.211293																											-0.000000	3.648414																																													
 355			631.908864																											-0.000000	3.175386																																													
 356			629.021180																											-0.000000	2.761303																																													
 357			626.445957																											-0.000000	2.449419																																													
 358			624.211891																											-0.000000	2.108776																																													
 359			622.298393																											-0.000000	1.788656																																													
 360			620.642705																											-0.000000	1.531228																																													
 361			620.191827																											-0.000001	0.326750																																													
 362			619.707174																											-0.000001	0.360615																																													
 363			619.208520																											-0.000000	0.374713																																													
 364			618.634642																											-0.000001	0.450037																																													
 365			617.929670																											-0.000000	0.581245																																													
 366			616.791725																											-0.000001	1.014360																																													
 367			615.658906																											-0.000000	1.009460																																													
 368			617.548461																											-2.829765	0.817079																																													
 369			621.378185																											-4.675703	0.722470																																													
 370			626.301710																											-5.757369	0.709568																																													
 371			631.637994																											-6.231319	0.769774																																													
 372			636.951479																											-6.282694	0.842881																																													
 373			641.838963																											-5.853455	0.838581																																													
 374			645.871534																											-4.956515	0.795577																																													
 375			648.471511																											-3.584933	0.855782																																													
 376			649.113718																											-1.700791	0.928889																																													
 377			648.018588																											-0.000002	0.965309																																													
 378			646.213582																											-0.000001	1.675403																																													
 379			644.643486																											-0.000001	1.440854																																													
 380			643.275441																											-0.000001	1.239116																																													
 381			642.093808																											-0.000001	1.052978																																													
 382			641.100603																											-0.000001	0.864787																																													
 383			640.267013																											-0.000000	0.705371																																													
 384			639.616604																											-0.000000	0.522357																																													
 385			639.161931																											-0.000001	0.326750																																													
 386			638.673484																											-0.000001	0.360615																																													
 387			638.171036																											-0.000000	0.374713																																													
 388			637.593366																											-0.000001	0.450037																																													
 389			636.884603																											-0.000000	0.581245																																													
 390			635.742866																											-0.000001	1.014360																																													
 391			634.606257																											-0.000000	1.009460																																													
 392			636.492023																											-2.829765	0.817079																																													
 393			640.317958																											-4.675703	0.722470																																													
 394			645.237695																											-5.757369	0.709568																																													
 395			650.570192																											-6.231319	0.769774																																													
 396			655.879890																											-6.282694	0.842881																																													
 397			660.763589																											-5.853455	0.838581																																													
 398			664.792375																											-4.956515	0.795577																																													
 399			667.388567																											-3.584933	0.855782																																													
 400			668.026991																											-1.700791	0.928889																																													
 401			666.928079																											-0.000002	0.965309																																													
 402			665.119290																											-0.000001	1.675403																																													
 403			663.545413																											-0.000001	1.440854																																													
