{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar;Hydro_dam
4457;1.13E-04;0.000114155;2.24E-04;0.000114155;0.08105768;0.132623386;0;0.49401965;0.008831315;0.574459712
4458;1.21E-04;0.000114155;1.98E-04;0.000114155;0;0.106675332;0;0.750341017;0;0.620147521
4459;1.33E-04;0.000114155;1.37E-04;0.000114155;0;0.08937663;0;0.884427226;0;0.823705674
4460;1.32E-04;0.000114155;9.07E-05;0.000114155;0;0.080727279;0;0.884088626;0;0.805055574
4461;1.28E-04;0.000114155;6.33E-05;0.000114155;0;0.072077927;0;0.881041212;0;0.751064735
4462;1.20E-04;1.14E-04;4.11E-05;0.000114155;0;0.087935071;0;0.854630291;0;0.62681532
4463;1.10E-04;1.14E-04;2.46E-05;0.000114155;0;0.111000008;0;0.320994262;0;0.547985875
4464;1.01E-04;1.14E-04;8.08E-06;0.000114155;0;0.162896116;0;0.147291671;0;0.493459356
4465;8.82E-05;1.14E-04;6.77E-06;0.000114155;0;0.161454557;0;0.20857855;0;0.360484008
4466;8.51E-05;1.14E-04;3.75E-06;0.000114155;0;0.152805206;0;0.209255752;0;0.319687795
4467;8.38E-05;0.000114155;2.38E-06;0.000114155;0;0.141272737;0;0.210271558;0;0.294976061
4468;8.36E-05;0.000114155;8.30E-06;0.000114155;0;0.116766242;0;0.194695887;0;0.285065993
4469;8.47E-05;0.000114155;2.49E-05;0.000114155;0;0.102350657;0;0.209594353;0;0.305125775
4470;9.04E-05;0.000114155;6.93E-05;0.000114155;0;0.090818188;0;0.209594353;0;0.376314741
4471;9.45E-05;1.14E-04;1.43E-04;0.000114155;0;0.096584423;0;0.207562745;0;0.349756323
4472;1.03E-04;1.14E-04;1.90E-04;0.000114155;0.15600895;0.054779225;0;0.253612554;0.127282554;0.384364028
4473;1.12E-04;1.14E-04;1.68E-04;0.000114155;0.349304761;0.031714288;0;0.254628358;0.309908562;0.432518782
4474;1.16E-04;1.14E-04;1.65E-04;0.000114155;0.515129931;0.034597405;0;0.25056514;0.469167698;0.449434972
4475;1.19E-04;1.14E-04;1.79E-04;0.000114155;0.63445117;0.031714288;0;0.245486117;0.584385167;0.480884988
4476;1.18E-04;1.14E-04;1.96E-04;0.000114155;0.695769713;0.033155847;0;0.24616332;0.644062201;0.463616378
4477;1.16E-04;0.000114155;1.95E-04;0.000114155;0.695786128;0.037480522;0;0.25259675;0.644078616;0.414404362
4478;1.20E-04;0.000114155;1.85E-04;0.000114155;0.636141924;0.054779225;0;0.247517726;0.58607592;0.424976981
4479;1.22E-04;0.000114155;1.99E-04;0.000114155;0.520932663;0.074961044;0;0.242777306;0.47497043;0.444078179
4480;1.20E-04;0.000114155;2.16E-04;0.000114155;0.362469658;0.100909098;0;0.249210734;0.322252704;0.462573212
4481;1.19E-04;0.000114155;2.24E-04;0.000114155;0.099631347;0.100909098;0;0.464222714;0.022480456;0.47471058
4482;1.25E-04;0.000114155;1.98E-04;0.000114155;0;0.098025981;0;0.707000018;0;0.507598471
4483;1.40E-04;0.000114155;1.37E-04;0.000114155;0;0.072077927;0;0.890183453;0;0.730892178
4484;1.38E-04;0.000114155;9.07E-05;0.000114155;0;0.043246756;0;0.894923876;0;0.709211262
4485;1.35E-04;1.14E-04;6.33E-05;0.000114155;0;0.027389612;0;0.894246672;0;0.626223254
4486;1.25E-04;1.14E-04;4.11E-05;0.000114155;0;0.021623378;0;0.855307495;0;0.501508644
4487;1.13E-04;1.14E-04;2.46E-05;0.000114155;0;0.018740261;0;0.331829512;0;0.425540854
4488;1.04E-04;1.14E-04;8.08E-06;0.000114155;0;0.018740261;0;0.207901347;0;0.408807923
4489;9.70E-05;1.14E-04;6.77E-06;0.000114155;0;0.018740261;0;0.173025388;0;0.300939018
4490;9.29E-05;1.14E-04;3.75E-06;0.000114155;0;0.023064937;0;0.176072802;0;0.274859893
4491;9.18E-05;1.14E-04;2.38E-06;0.000114155;0;0.037480522;0;0.174379794;0;0.274352406
4492;9.09E-05;1.14E-04;8.30E-06;0.000114155;0;0.049012991;0;0.192325675;0;0.253573686
4493;9.20E-05;1.14E-04;2.49E-05;0.000114155;0;0.066311693;0;0.216704986;0;0.262144557
4494;9.65E-05;1.14E-04;6.93E-05;0.000114155;0;0.077844161;0;0.219075198;0;0.333742329
4495;9.88E-05;1.14E-04;1.43E-04;0.000114155;0;0.070636369;0;0.214673377;0;0.284008731
4496;1.08E-04;1.14E-04;1.90E-04;0.000114155;0.156829704;0.087935071;0;0.254289758;0.128103309;0.33764715
4497;0.000117422;1.14E-04;1.68E-04;0.000114155;0.35094627;0.188844169;0;0.256321367;0.31155007;0.390890858
4498;0.000121002;0.000114155;1.65E-04;0.000114155;0.516771439;0.288311709;0;0.25056514;0.470809206;0.371831952
4499;0.00012381;0.000114155;1.79E-04;0.000114155;0.636092678;0.394987041;0;0.217043589;0.586026675;0.400885507
4500;0.000123054;0.000114155;1.96E-04;0.000114155;0.699044522;0.507428608;0;0.222122612;0.64733701;0.369802008
4501;0.00011977;0.000114155;1.95E-04;0.000114155;0.70068603;0.632844201;0;0.218397994;0.648978519;0.346401279
4502;0.000122837;0.000114155;1.85E-04;0.000114155;0.642666919;0.671766282;0;0.216704986;0.592600916;0.392483799
4503;0.000125818;0.000114155;1.99E-04;0.000114155;0.529074544;0.601129913;0;0.230249049;0.483112311;0.388184267
4504;0.000124738;0.000114155;2.16E-04;0.000114155;0.370595124;0.471389644;0;0.229571846;0.33037817;0.386393971
4505;0.000122656;0.000114155;2.24E-04;0.000114155;0.182921479;0.29696106;0;0.453048864;0.152553575;0.388452108
4506;0.000125064;0.000114155;1.98E-04;0.000114155;0;0.281103916;0;0.687699732;0;0.460120366
4507;0.000142402;0.000114155;1.37E-04;0.000114155;0;0.311376646;0;0.886797438;0;0.683442266
4508;0.000141015;0.000114155;9.07E-05;0.000114155;0;0.338766258;0;0.889844853;0;0.641574696
4509;0.000137204;1.14E-04;6.33E-05;0.000114155;0;0.305610412;0;0.848535464;0;0.568792789
4510;0.00012855;1.14E-04;4.11E-05;0.000114155;0;0.272454565;0;0.842779238;0;0.433956659
4511;0.000116019;1.14E-04;2.46E-05;0.000114155;0;0.275337682;0;0.312190621;0;0.349756323
4512;1.05E-04;1.14E-04;8.08E-06;0.000114155;0;0.263805214;0;0.176750004;0;0.30261654
4513;9.27E-05;1.14E-04;6.77E-06;0.000114155;0;0.272454565;0;0.178104411;0;0.331952033
4514;8.87E-05;1.14E-04;3.75E-06;0.000114155;0;0.252272745;0;0.182167631;0;0.325805818
4515;8.61E-05;1.14E-04;2.38E-06;0.000114155;0;0.183077935;0;0.178781613;0;0.318743308
4516;8.59E-05;1.14E-04;8.30E-06;0.000114155;0;0.132623386;0;0.194357285;0;0.327567921
4517;8.68E-05;1.14E-04;2.49E-05;0.000114155;0;0.105233774;0;0.191309872;0;0.295032449
4518;8.97E-05;1.14E-04;6.93E-05;0.000114155;0;0.100909098;0;0.191648472;0;0.289971689
4519;8.67E-05;0.000114155;1.43E-04;0.000114155;0;0.090818188;0;0.218059393;0;0.285897706
4520;9.34E-05;0.000114155;1.90E-04;0.000114155;0.15444131;0.063428576;0;0.255982767;0.125714914;0.334094751
4521;1.02E-04;0.000114155;1.68E-04;0.000114155;0.346916367;0.100909098;0;0.251919547;0.307520167;0.365065475
4522;1.06E-04;0.000114155;1.65E-04;0.000114155;0.513545875;0.216233782;0;0.251580946;0.467583643;0.403902228
4523;0.000109617;0.000114155;1.79E-04;0.000114155;0.633679661;0.461298734;0;0.252258149;0.583613658;0.45335389
4524;0.000110409;0.000114155;1.96E-04;0.000114155;0.698248391;0.647259787;0;0.182506231;0.646540879;0.432603364
4525;1.09E-04;0.000114155;1.95E-04;0.000114155;0.702335746;0.730870182;0;0.152709295;0.650628234;0.339944934
4526;1.08E-04;0.000114155;1.85E-04;0.000114155;0.645941728;0.684740309;0;0.150339085;0.595875725;0.337562569
4527;0.000109397;0.000114155;1.99E-04;0.000114155;0.533982654;0.650142904;0;0.167946366;0.487199667;0.375764965
4528;1.09E-04;0.000114155;2.16E-04;0.000114155;0.375478611;0.567974067;0;0.167269161;0.335261658;0.408850213
4529;1.09E-04;0.000114155;2.24E-04;0.000114155;0.186967797;0.500220815;0;0.382958343;0.156599893;0.423059813
4530;0.000110456;0.000114155;1.98E-04;0.000114155;0.008207542;0.454090942;0;0.681266302;0;0.394725194
4531;0.000131673;0.000114155;1.37E-04;0.000114155;0;0.353181844;0;0.82144734;0;0.613056819
4532;0.000130897;0.000114155;9.07E-05;0.000114155;0;0.191727286;0;0.821785942;0;0.607220733
4533;0.000128167;0.000114155;6.33E-05;0.000114155;0;0.085051954;0;0.777767741;0;0.582283449
4534;0.000120772;0.000114155;4.11E-05;0.000114155;0;0.031714288;0;0.783862569;0;0.492923677
4535;0.0001102;0.000114155;2.46E-05;0.000114155;0;0.011532468;0;0.523477983;0;0.433153139
4536;1.02E-04;0.000114155;8.08E-06;0.000114155;0;0.014415585;0;0.161512935;0;0.402478448
4537;1.04E-04;0.000114155;6.77E-06;0.000114155;0;0.023064937;0;0.161851537;0;0.319772376
4538;1.01E-04;0.000114155;3.75E-06;0.000114155;0;0.031714288;0;0.159819928;0;0.312371543
4539;9.72E-05;0.000114155;2.38E-06;0.000114155;0;0.038922081;0;0.163544545;0;0.316727462
4540;9.55E-05;0.000114155;8.30E-06;0.000114155;0;0.040363639;0;0.160158529;0;0.336068305
4541;9.58E-05;0.000114155;2.49E-05;0.000114155;0;0.041805198;0;0.185215043;0;0.367729774
4542;9.95E-05;0.000114155;6.93E-05;0.000114155;0;0.041805198;0;0.190632669;0;0.406707496
4543;1.01E-04;0.000114155;1.43E-04;0.000114155;0;0.046129873;0;0.185553645;0;0.389608048
4544;0.00011243;0.000114155;1.90E-04;0.000114155;0.158463005;0.023064937;0;0.211964566;0.129736609;0.430376065
4545;0.000123672;0.000114155;1.68E-04;0.000114155;0.355041833;0.046129873;0;0.217720791;0.314824879;0.460923885
4546;0.000130146;0.000114155;1.65E-04;0.000114155;0.521679549;0.095142864;0;0.215011979;0.475717316;0.441033264
4547;0.000134558;0.000114155;1.79E-04;0.000114155;0.642642297;0.102350657;0;0.188601059;0.592576293;0.425921469
4548;0.000135065;0.000114155;1.96E-04;0.000114155;0.707227441;0.082168837;0;0.16693056;0.654699175;0.4248924
4549;0.000134042;0.000114155;1.95E-04;0.000114155;0.71050225;0.060545459;0;0.176750004;0.657973984;0.360667266
4550;0.000139221;0.000114155;1.85E-04;0.000114155;0.653295685;0.092259747;0;0.175056998;0.602408928;0.440201552
4551;0.000140373;0.000114155;1.99E-04;0.000114155;0.539686895;0.157129881;0;0.176750004;0.492903908;0.435704664
4552;0.000140354;0.000114155;2.16E-04;0.000114155;0.379565967;0.141272737;0;0.172348184;0.338528259;0.495630267
4553;0.000135042;0.000114155;2.24E-04;0.000114155;0.189421852;0.087935071;0;0.387698766;0.158233194;0.459049006
4554;0.000131788;0.000114155;1.98E-04;0.000114155;0.009028296;0.053337666;0;0.725284503;0;0.475048902
4555;0.000150599;0.000114155;1.37E-04;0.000114155;0;0.021623378;0;0.883411422;0;0.694747919
4556;0.000149961;0.000114155;9.07E-05;0.000114155;0;0.002883117;0;0.890183453;0;0.710945172
4557;0.000146939;0.000114155;6.33E-05;0.000114155;0;0.002883117;0;0.869190158;0;0.655474166
4558;0.000139683;0.000114155;4.11E-05;0.000114155;0;0.012974027;0;0.846842457;0;0.557444845
4559;0.00012772;0.000114155;2.46E-05;0.000114155;0;0.025948054;0;0.392439187;0;0.475669163
4560;0.000117217;0.000114155;8.08E-06;0.000114155;0;0.031714288;0;0.157788319;0;0.369111264
4561;1.10E-04;0.000114155;6.77E-06;0.000114155;0;0.036038964;0;0.15135489;0;0.313019998
4562;1.05E-04;1.14E-04;3.75E-06;0.000114155;0;0.046129873;0;0.149661881;0;0.271152428
4563;1.02E-04;1.14E-04;2.38E-06;0.000114155;0;0.051896108;0;0.150677687;0;0.285192864
4564;1.00E-04;1.14E-04;8.30E-06;0.000114155;0;0.043246756;0;0.176750004;0;0.303800674
4565;1.01E-04;1.14E-04;2.49E-05;0.000114155;0;0.031714288;0;0.182844832;0;0.324494812
4566;1.02E-04;1.14E-04;6.93E-05;0.000114155;0;0.037480522;0;0.182844832;0;0.33587095
4567;1.08E-04;0.000114155;1.43E-04;0.000114155;0;0.037480522;0;0.182844832;0;0.399123403
4568;0.000115206;0.000114155;1.90E-04;0.000114155;0.16088423;0.018740261;0;0.185892247;0.132157834;0.468832203
4569;0.000123238;0.000114155;1.68E-04;0.000114155;0.35748768;0.002883117;0;0.178443012;0.317270727;0.523090882
4570;0.000127783;0.000114155;1.65E-04;0.000114155;0.525775112;0.001441559;0;0.180813224;0.478992125;0.488060273
4571;0.000130287;0.000114155;1.79E-04;0.000114155;0.64673786;0.002883117;0;0.185553645;0.595851102;0.552243116
4572;0.000128899;0.000114155;1.96E-04;0.000114155;0.710510458;0.005766234;0;0.160835733;0.657982192;0.506104208
4573;0.000126392;0.000114155;1.95E-04;0.000114155;0.71297272;0.012974027;0;0.156433913;0.660444454;0.500155349
4574;0.000131187;0.000114155;1.85E-04;0.000114155;0.654132855;0.021623378;0;0.170993778;0.603246097;0.510671579
4575;0.000131734;0.000114155;1.99E-04;0.000114155;0.540532272;0.023064937;0;0.174718395;0.493749285;0.547577067
4576;0.000131686;0.000114155;2.16E-04;0.000114155;0.379598797;0.021623378;0;0.175056998;0.338561089;0.557740877
4577;0.000129559;0.000114155;2.24E-04;0.000114155;0.189454682;0.015857144;0;0.376863516;0.158266024;0.644253093
4578;0.000127524;0.000114155;1.98E-04;0.000114155;0.009028296;0.004324676;0;0.73104073;0;0.622741337
4579;0.000146054;0.000114155;1.37E-04;0.000114155;0;0;0;0.862079526;0;0.749020696
4580;0.000146264;0.000114155;9.07E-05;0.000114155;0;0;0;0.865465541;0;0.775917437
4581;0.000142188;0.000114155;6.33E-05;0.000114155;0;0.002883117;0;0.865126939;0;0.724816447
4582;0.000133957;0.000114155;4.11E-05;0.000114155;0;0.01009091;0;0.838377418;0;0.640235498
4583;0.000122159;0.000114155;2.46E-05;0.000114155;0;0.015857144;0;0.313545028;0;0.592278099
4584;0.000112717;1.14E-04;8.08E-06;0.000114155;0;0.021623378;0;0.153047896;0;0.565155808
4585;9.83E-05;1.14E-04;6.77E-06;0.000114155;0;0.02018182;0;0.14288985;0;0.157687084
4586;9.40E-05;1.14E-04;3.75E-06;0.000114155;0;0.018740261;0;0.141196843;0;0.134850228
4587;9.17E-05;1.14E-04;2.38E-06;0.000114155;0;0.02018182;0;0.144244257;0;0.117370164
4588;9.10E-05;1.14E-04;8.30E-06;0.000114155;0;0.021623378;0;0.164898952;0;0.110843335
4589;9.07E-05;1.14E-04;2.49E-05;0.000114155;0.00E+00;0.024506495;0;0.173702591;0;0.112126146
4590;8.31E-05;1.14E-04;6.93E-05;0.000114155;0;0.031714288;0;0.17776581;0;0.116608936
4591;8.58E-05;1.14E-04;1.43E-04;0.000114155;0;0.038922081;0;0.172009584;0;0.105796671
4592;9.10E-05;1.14E-04;1.90E-04;0.000114155;0.159300174;0.028831171;0;0.205531135;0.130573779;0.11347944
4593;9.63E-05;0.000114155;1.68E-04;0.000114155;0.355895417;0.080727279;0;0.193341481;0.315678463;0.135667843
4594;9.97E-05;0.000114155;1.65E-04;0.000114155;0.524174642;0.134064945;0;0.178104411;0.477391655;0.172474653
4595;1.02E-04;0.000114155;1.79E-04;0.000114155;0.645137389;0.171545467;0;0.182506231;0.594250631;0.186754736
4596;1.04E-04;0.000114155;1.96E-04;0.000114155;0.709722534;0.210467548;0;0.145260062;0.657194268;0.15206245
4597;1.03E-04;0.000114155;1.95E-04;0.000114155;0.712997343;0.242181836;0;0.147630272;0.660469077;0.165990114
4598;1.04E-04;0.000114155;1.85E-04;0.000114155;0.654157477;0.275337682;0;0.145937264;0.60327072;0.193676277
4599;1.06E-04;0.000114155;1.99E-04;0.000114155;0.539744348;0.299844177;0;0.154740905;0.492961361;0.225140391
4600;1.07E-04;0.000114155;2.16E-04;0.000114155;0.379631627;0.278220799;0;0.360610643;0.338593919;0.233767647
4601;1.07E-04;0.000114155;2.24E-04;0.000114155;0.189487512;0.194610404;0;0.359256236;0.158298854;0.237305951
4602;1.08E-04;0.000114155;1.98E-04;0.000114155;0.009028296;0.131181828;0;0.695148966;0;0.274239632
4603;0.000128419;0.000114155;1.37E-04;0.000114155;0;0.082168837;0;0.829912379;0;0.513349976
4604;0.000132428;0.000114155;9.07E-05;0.000114155;0;0.061987017;0;0.864788338;0;0.488722823
4605;0.000128242;0.000114155;6.33E-05;0.000114155;0;0.06919481;0;0.8566619;0;0.45401644
4606;1.22E-04;0.000114155;4.11E-05;0.000114155;0;0.0591039;0;0.826187762;0;0.38550587
4607;0.000112099;0.000114155;2.46E-05;0.000114155;0;0.070636369;0;0.269865429;0;0.253108491
4608;1.03E-04;1.14E-04;8.08E-06;0.000114155;0;0.095142864;0;0.142212649;0;0.187727418
4609;1.13E-04;1.14E-04;6.77E-06;0.000114155;0;0.096584423;0;0.193002879;0;0.525332278
4610;1.08E-04;1.14E-04;3.75E-06;0.000114155;0;0.095142864;0;0.191309872;0;0.515887405
4611;1.04E-04;1.14E-04;2.38E-06;0.000114155;0;0.095142864;0;0.195034488;0;0.448307226
4612;1.02E-04;1.14E-04;8.30E-06;0.000114155;0;0.096584423;0;0.192664277;0;0.44455747
4613;1.03E-04;1.14E-04;2.49E-05;0.000114155;0;0.095142864;0;0.191648472;0;0.468070974
4614;1.00E-04;1.14E-04;6.93E-05;0.000114155;0;0.085051954;0;0.193341481;0;0.462643697
4615;1.09E-04;1.14E-04;1.43E-04;0.000114155;0;0.072077927;0;0.191309872;0;0.510995807
4616;1.19E-04;1.14E-04;1.90E-04;0.000114155;0.160925267;0.033155847;0;0.196388894;0.132198872;0.602526491
4617;1.32E-04;0.000114155;1.68E-04;0.000114155;0.359162019;0.012974027;0;0.192325675;0.318945065;0.606022504
4618;1.35E-04;0.000114155;1.65E-04;0.000114155;0.528261997;0.004324676;0;0.193680082;0.48147901;0.628563326
4619;1.41E-04;0.000114155;1.79E-04;0.000114155;0.650045499;0.01009091;0;0.224154221;0.599158741;0.646762327
4620;0.000142655;0.000114155;1.96E-04;0.000114155;0.714630644;0.025948054;0;0.22178401;0.662102378;0.630691947
4621;0.000140619;0.000114155;1.95E-04;0.000114155;0.716280359;0.056220783;0;0.216027784;0.663752093;0.730652532
4622;1.46E-04;0.000114155;1.85E-04;0.000114155;0.657440494;0.095142864;0;0.226863032;0.606553736;0.729073688
4623;1.47E-04;0.000114155;1.99E-04;0.000114155;0.542223026;0.135506503;0;0.235666673;0.494619285;0.672827357
4624;1.46E-04;0.000114155;2.16E-04;0.000114155;0.381281343;0.170103908;0;0.243454508;0.340243635;0.737334428
4625;1.41E-04;0.000114155;2.24E-04;0.000114155;0.190324681;0.144155855;0;0.491649438;0.159136023;0.724590898
4626;1.35E-04;0.000114155;1.98E-04;0.000114155;0.014773575;0.102350657;0;0.769302703;0;0.688869544
4627;1.48E-04;0.000114155;1.37E-04;0.000114155;0;0.083610396;0;0.890522055;0;0.860216451
4628;1.55E-04;0.000114155;9.07E-05;0.000114155;0;0.073519486;0;0.902373109;0;0.856748631
4629;1.52E-04;0.000114155;6.33E-05;0.000114155;0;0.049012991;0;0.900680101;0;0.805393898
4630;1.44E-04;0.000114155;4.11E-05;0.000114155;0;0.054779225;0;0.862079526;0;0.711072042
4631;1.33E-04;1.14E-04;2.46E-05;0.000114155;0;0.051896108;0;0.34029455;0;0.634032895
4632;1.23E-04;1.14E-04;8.08E-06;0.000114155;0;0.050454549;0;0.223477017;0;0.566692362
4633;9.98E-05;1.14E-04;6.77E-06;0.000114155;0;0.043246756;0;0.181829028;0;0.263300496
4634;9.61E-05;1.14E-04;3.75E-06;0.000114155;0;0.041805198;0;0.174718395;0;0.229482213
4635;9.40E-05;1.14E-04;2.38E-06;0.000114155;0;0.047571432;0;0.17776581;0;0.230017892
4636;9.30E-05;1.14E-04;8.30E-06;0.000114155;0;0.050454549;0;0.178781613;0;0.223716611
4637;9.42E-05;1.14E-04;2.49E-05;0.000114155;0.00E+00;0.057662342;0;0.217043589;0;0.228185304
4638;9.85E-05;1.14E-04;6.93E-05;0.000114155;0;0.061987017;0;0.21535058;0;0.283726795
4639;1.01E-04;1.14E-04;1.43E-04;0.000114155;0;0.061987017;0;0.216366385;0;0.281020204
4640;1.09E-04;1.14E-04;1.90E-04;0.000114155;0.160145551;0.040363639;0;0.253612554;0.131419155;0.342115844
4641;1.19E-04;0.000114155;1.68E-04;0.000114155;0.355944662;0.023064937;0;0.251242344;0.315727709;0.354521049
4642;1.23E-04;0.000114155;1.65E-04;0.000114155;0.522607001;0.02018182;0;0.254289758;0.475824014;0.373495375
4643;1.26E-04;0.000114155;1.79E-04;0.000114155;0.641944655;0.017298703;0;0.22178401;0.591057898;0.388635366
4644;1.25E-04;0.000114155;1.96E-04;0.000114155;0.705709046;0.02018182;0;0.220091003;0.65318078;0.38577371
4645;1.21E-04;0.000114155;1.95E-04;0.000114155;0.707358762;0.027389612;0;0.22178401;0.654830496;0.297330231
4646;1.25E-04;0.000114155;1.85E-04;0.000114155;0.648527104;0.036038964;0;0.225508627;0.597640346;0.404155971
4647;1.26E-04;0.000114155;1.99E-04;0.000114155;0.533309635;0.044688315;0;0.232957861;0.486526649;0.466069226
4648;1.26E-04;0.000114155;2.16E-04;0.000114155;0.256461051;0.050454549;0;0.232957861;0.096413991;0.476148455
4649;1.24E-04;0.000114155;2.24E-04;0.000114155;0.127783215;0.051896108;0;0.448647043;0.051453078;0.469001365
4650;1.26E-04;0.000114155;1.98E-04;0.000114155;0.00984905;0.046129873;0;0.763885078;0;0.503468103
4651;1.43E-04;0.000114155;1.37E-04;0.000114155;0;0.034597405;0;0.890183453;0;0.721644661
4652;1.42E-04;0.000114155;9.07E-05;0.000114155;0;0.017298703;0;0.887136039;0;0.705038601
4653;1.38E-04;0.000114155;6.33E-05;0.000114155;0;0.007207793;0;0.860725118;0;0.59387104
4654;1.29E-04;0.000114155;4.11E-05;0.000114155;0;0.001441559;0;0.846503854;0;0.488736921
4655;1.17E-04;1.14E-04;2.46E-05;0.000114155;0;0;0;0.324041676;0;0.398009754
4656;1.06E-04;1.14E-04;8.08E-06;0.000114155;0;0;0;0.205531135;0;0.382432763
4657;9.78E-05;1.14E-04;6.77E-06;0.000114155;0;0.001441559;0;0.1757342;0;0.329174958
4658;9.43E-05;1.14E-04;3.75E-06;0.000114155;0;0.001441559;0;0.174718395;0;0.321943287
4659;9.42E-05;0.000114155;2.38E-06;0.000114155;0;0.001441559;0;0.179120216;0;0.331825162
4660;9.34E-05;0.000114155;8.30E-06;0.000114155;0;0.002883117;0;0.174041192;0;0.304702871
4661;9.28E-05;0.000114155;2.49E-05;0.000114155;0.00E+00;0.005766234;0;0.212980371;0;0.277749742
4662;9.82E-05;0.000114155;6.93E-05;0.000114155;0;0.01009091;0;0.21535058;0;0.342242716
4663;1.02E-04;1.14E-04;1.43E-04;0.000114155;0;0.015857144;0;0.212980371;0;0.325946786
4664;1.11E-04;1.14E-04;1.90E-04;0.000114155;0.068787406;0.024506495;0;0.25259675;0.00641009;0.374566735
4665;0.000121432;1.14E-04;1.68E-04;0.000114155;0.347055895;0.057662342;0;0.25259675;0.307659695;0.431799844
4666;0.000125412;1.14E-04;1.65E-04;0.000114155;0.509639086;0.072077927;0;0.253612554;0.463676853;0.439539002
4667;0.000127549;0.000114155;1.79E-04;0.000114155;0.627335232;0.070636369;0;0.220768205;0.577269228;0.449392682
4668;0.000127213;0.000114155;1.96E-04;0.000114155;0.690278868;0.06919481;0;0.252935353;0.638571356;0.447672868
4669;0.000125004;0.000114155;1.95E-04;0.000114155;0.693561884;0.070636369;0;0.260045985;0.641033618;0.413022873
4670;0.000128925;0.000114155;1.85E-04;0.000114155;0.63798862;0.076402603;0;0.229233244;0.587101863;0.433759303
4671;0.000130986;0.000114155;1.99E-04;0.000114155;0.527654639;0.102350657;0;0.232619259;0.480871652;0.480067373
4672;0.000129769;0.000114155;2.16E-04;0.000114155;0.307733563;0.151363647;0;0.228894643;0.193648736;0.486509622
4673;0.000126562;0.000114155;2.24E-04;0.000114155;0.15397348;0.141272737;0;0.447631238;0.09487918;0.478107914
4674;0.000128156;0.000114155;1.98E-04;0.000114155;0.012311312;0.111000008;0;0.758467454;0;0.460909788
4675;0.000145775;0.000114155;1.37E-04;0.000114155;0;0.080727279;0;0.886797438;0;0.698131157
4676;0.000144382;0.000114155;9.07E-05;0.000114155;0;0.061987017;0;0.886120235;0;0.672376258
4677;0.000140941;1.14E-04;6.33E-05;0.000114155;0;0.054779225;0;0.864449736;0;0.669148084
4678;1.33E-04;1.14E-04;4.11E-05;0.000114155;0;0.064870135;0;0.844472245;0;0.551947082
4679;0.000119654;1.14E-04;2.46E-05;0.000114155;0;0.067753252;0;0.555306528;0;0.435775149
4680;1.09E-04;0.000114155;8.08E-06;0.000114155;0;0.074961044;0;0.180136021;0;0.438411256
4681;1.02E-04;0.000114155;6.77E-06;0.000114155;0;0.090818188;0;0.178781613;0;0.394908453
4682;9.75E-05;0.000114155;3.75E-06;0.000114155;0;0.093701305;0;0.177088607;0;0.368716553
4683;9.51E-05;0.000114155;2.38E-06;0.000114155;0;0.077844161;0;0.201467917;0;0.337830409
4684;9.26E-05;0.000114155;8.30E-06;0.000114155;0;0.066311693;0;0.213318972;0;0.299021851
4685;9.35E-05;0.000114155;2.49E-05;0.000114155;0;0.056220783;0;0.214673377;0;0.310496667
4686;9.75E-05;0.000114155;6.93E-05;0.000114155;0;0.034597405;0;0.214673377;0;0.354239113
4687;1.01E-04;1.14E-04;1.43E-04;0.000114155;0;0.02018182;0;0.211625964;0;0.387592201
4688;1.09E-04;1.14E-04;1.90E-04;0.000114155;0.045962233;0.015857144;0;0.255305563;0;0.445995347
4689;0.000116993;1.14E-04;1.68E-04;0.000114155;0.223860696;0.021623378;0;0.194357285;0.075304194;0.40464936
4690;0.000119875;1.14E-04;1.65E-04;0.000114155;0.500733903;0.025948054;0;0.191648472;0.45477167;0.398658209
4691;0.000121412;1.14E-04;1.79E-04;0.000114155;0.618421841;0.043246756;0;0.193002879;0.568355838;0.378062748
4692;0.000119714;0.000114155;1.96E-04;0.000114155;0.68135727;0.064870135;0;0.227201635;0.629649758;0.400208859
4693;0.000115905;0.000114155;1.95E-04;0.000114155;0.510139746;0.077844161;0;0.228556041;0.226979562;0.337026891
4694;0.000118978;0.000114155;1.85E-04;0.000114155;0.457365253;0.082168837;0;0.233635064;0.15450697;0.395909327
4695;0.000120267;0.000114155;1.99E-04;0.000114155;0.521187097;0.067753252;0;0.235666673;0.47440411;0.428811317
4696;0.000119719;0.000114155;2.16E-04;0.000114155;0.365982486;0.050454549;0;0.229571846;0.324944778;0.421509163
4697;0.00011898;0.000114155;2.24E-04;0.000114155;0.183192328;0.031714288;0;0.447292637;0.15200367;0.432279136
4698;0.000123605;0.000114155;1.98E-04;0.000114155;0.014773575;0.02018182;0;0.756435845;0;0.517508539
4699;0.000137487;0.000114155;1.37E-04;0.000114155;0;0.01009091;0;0.868512956;0;0.701218362
4700;0.000135747;1.14E-04;9.07E-05;0.000114155;0;0.002883117;0;0.590182487;0;0.699554937
4701;0.000131402;1.14E-04;6.33E-05;0.000114155;0;0.001441559;0;0.799099639;0;0.627477871
4702;1.23E-04;1.14E-04;4.11E-05;0.000114155;0;0.001441559;0;0.799099639;0;0.509191412
