Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_DIRECT_ELEC	TS_DEC_HP_ELEC	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_HIGH_TEMP	GAS_STORAGE	H2_STORAGE	DIESEL_STORAGE	GASOLINE_STORAGE	LFO_STORAGE	AMMONIA_STORAGE	METHANOL_STORAGE	CO2_STORAGE	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	GAS_STORAGE_in	GAS_STORAGE_out	H2_STORAGE_in	H2_STORAGE_out	DIESEL_STORAGE_in	DIESEL_STORAGE_out	GASOLINE_STORAGE_in	GASOLINE_STORAGE_out	LFO_STORAGE_in	LFO_STORAGE_out	AMMONIA_STORAGE_in	AMMONIA_STORAGE_out	METHANOL_STORAGE_in	METHANOL_STORAGE_out	CO2_STORAGE_in	CO2_STORAGE_out	
 436			109.624284																											-0.000150	0.545923																																													
 437			108.981324																											-0.000124	0.621159																																													
 438			108.125363																											-0.000126	0.834291																																													
 439			106.870819																											-0.000172	1.233091																																													
 440			105.791496																											-0.000193	1.058141																																													
 441			105.549214																											-0.000173	0.221297																																													
 442			105.412223																											-0.000165	0.116046																																													
 443			105.306773																											-0.000158	0.084526																																													
 444			105.215535																											-0.000153	0.070329																																													
 445			105.134148																											-0.000148	0.060493																																													
 446			105.059890																											-0.000146	0.053377																																													
 447			104.988221																											-0.000156	0.050813																																													
 448			104.902408																											-0.000169	0.064984																																													
 449			104.717058																											-0.000181	0.164550																																													
 450			104.602624																											-0.000180	0.093671																																													
 451			104.548521																											-0.000165	0.033347																																													
 452			104.498180																											-0.000157	0.029588																																													
 453			104.449727																											-0.000147	0.027700																																													
 454			104.402975																											-0.000139	0.026001																																													
 455			104.357839																											-0.000133	0.024388																																													
 456			104.315525																											-0.000115	0.021557																																													
 457			103.702557																											-0.000119	0.592225																																													
 458			103.124447																											-0.000129	0.557498																																													
 459			102.570744																											-0.000136	0.533214																																													
 460			102.004457																											-0.000150	0.545923																																													
 461			101.363021																											-0.000124	0.621159																																													
 462			100.508584																											-0.000126	0.834291																																													
 463			99.255563																											-0.000172	1.233091																																													
 464			98.177764																											-0.000193	1.058141																																													
 465			97.937004																											-0.000173	0.221297																																													
 466			97.801535																											-0.000165	0.116046																																													
 467			97.697608																											-0.000158	0.084526																																													
 468			97.607892																											-0.000153	0.070329																																													
 469			97.528026																											-0.000148	0.060493																																													
 470			97.455290																											-0.000146	0.053377																																													
 471			97.385142																											-0.000156	0.050813																																													
 472			97.300849																											-0.000169	0.064984																																													
 473			97.117020																											-0.000181	0.164550																																													
 474			97.004105																											-0.000180	0.093671																																													
 475			96.951522																											-0.000165	0.033347																																													
 476			96.902701																											-0.000157	0.029588																																													
 477			96.855766																											-0.000147	0.027700																																													
 478			96.810533																											-0.000139	0.026001																																													
 479			96.766916																											-0.000133	0.024388																																													
 480			96.726120																											-0.000115	0.021557																																													
 481			96.114670																											-0.000119	0.592225																																													
 482			95.538077																											-0.000129	0.557498																																													
 483			94.985892																											-0.000136	0.533214																																													
 484			94.421122																											-0.000150	0.545923																																													
 485			93.781203																											-0.000124	0.621159																																													
 486			92.928282																											-0.000126	0.834291																																													
 487			91.676777																											-0.000172	1.233091																																													
 488			90.600493																											-0.000193	1.058141																																													
 489			90.361249																											-0.000173	0.221297																																													
 490			90.227296																											-0.000165	0.116046																																													
 491			90.124883																											-0.000158	0.084526																																													
 492			90.036681																											-0.000153	0.070329																																													
 493			89.958330																											-0.000148	0.060493																																													
 494			89.887107																											-0.000146	0.053377																																													
 495			89.818473																											-0.000156	0.050813																																													
 496			89.735694																											-0.000169	0.064984																																													
 497			89.553378																											-0.000181	0.164550																																													
 498			89.441976																											-0.000180	0.093671																																													
 499			89.390905																											-0.000165	0.033347																																													
 500			89.343596																											-0.000157	0.029588																																													
 501			89.298173																											-0.000147	0.027700																																													
 502			89.254452																											-0.000139	0.026001																																													
 503			89.212346																											-0.000133	0.024388																																													
 504			89.173061																											-0.000115	0.021557																																													
 505			89.372458																											-0.217378	0.000147																																													
 506			89.611359																											-0.256857	0.000081																																													
 507			89.864656																											-0.271272	0.000052																																													
 508			90.094002																											-0.247498	0.000180																																													
 509			90.223918																											-0.148474	0.000538																																													
 510			90.204342																											-0.000009	0.001540																																													
 511			90.179560																											-0.000000	0.006741																																													
 512			89.909543																											-0.000002	0.251984																																													
 513			89.796812																											-0.000000	0.094749																																													
 514			89.775295																											-0.000009	0.003566																																													
 515			89.753887																											-0.000414	0.003867																																													
 516			89.732098																											-0.000399	0.004237																																													
 517			89.709945																											-0.000007	0.004214																																													
 518			89.565257																											-0.000001	0.126747																																													
 519			89.245961																											-0.000001	0.301384																																													
 520			88.702583																											-0.000000	0.525529																																													
 521			87.933673																											-0.000001	0.751170																																													
 522			87.113242																											-0.000000	0.802845																																													
 523			86.299032																											-0.000001	0.796788																																													
 524			86.266501																											-0.000000	0.015271																																													
 525			86.224010																											-0.000000	0.025238																																													
 526			86.205842																											-0.000000	0.000924																																													
 527			86.187742																											-0.000000	0.000859																																													
 528			86.292147																											-0.121817	0.000175																																													
 529			85.682783																											-0.000119	0.592225																																													
 530			85.108277																											-0.000129	0.557498																																													
 531			84.558178																											-0.000136	0.533214																																													
 532			83.995493																											-0.000150	0.545923																																													
 533			83.357659																											-0.000124	0.621159																																													
 534			82.506823																											-0.000126	0.834291																																													
 535			81.257402																											-0.000172	1.233091																																													
 536			80.183203																											-0.000193	1.058141																																													
 537			79.946042																											-0.000173	0.221297																																													
 538			79.814171																											-0.000165	0.116046																																													
 539			79.713841																											-0.000158	0.084526																																													
 540			79.627722																											-0.000153	0.070329																																													
 541			79.551452																											-0.000148	0.060493																																													
 542			79.482311																											-0.000146	0.053377																																													
 543			79.415758																											-0.000156	0.050813																																													
 544			79.335059																											-0.000169	0.064984																																													
 545			79.154823																											-0.000181	0.164550																																													
 546			79.045501																											-0.000180	0.093671																																													
 547			78.996509																											-0.000165	0.033347																																													
 548			78.951279																											-0.000157	0.029588																																													
 549			78.907935																											-0.000147	0.027700																																													
 550			78.866292																											-0.000139	0.026001																																													
 551			78.826263																											-0.000133	0.024388																																													
 552			78.789056																											-0.000115	0.021557																																													
 553			79.338538																											-0.566007	0.000767																																													
 554			80.075553																											-0.753585	0.000702																																													
 555			80.886810																											-0.827971	0.000699																																													
 556			81.691900																											-0.822079	0.000812																																													
 557			82.446821																											-0.772342	0.001083																																													
 558			83.022239																											-0.593877	0.001970																																													
 559			83.335421																											-0.333330	0.003543																																													
 560			83.329732																											-0.015346	0.004369																																													
 561			83.328279																											-0.019095	0.003882																																													
 562			83.331635																											-0.023839	0.003818																																													
 563			83.332917																											-0.022070	0.004122																																													
 564			83.331409																											-0.019649	0.004490																																													
 565			83.329043																											-0.018774	0.004475																																													
 566			83.324028																											-0.015959	0.004307																																													
 567			83.321074																											-0.018298	0.004588																																													
 568			83.221384																											-0.000269	0.083295																																													
 569			83.186217																											-0.000294	0.018816																																													
 570			83.167575																											-0.002299	0.004304																																													
 571			83.172208																											-0.024540	0.003273																																													
 572			83.186922																											-0.033638	0.002290																																													
 573			83.207708																											-0.039144	0.001721																																													
 574			83.252803																											-0.063008	0.001271																																													
 575			83.465971																											-0.230772	0.000953																																													
 576			84.152724																											-0.704124	0.000678																																													
 577			83.543788																											-0.000119	0.592225																																													
 578			82.969710																											-0.000129	0.557498																																													
 579			82.420038																											-0.000136	0.533214																																													
 580			81.857781																											-0.000150	0.545923																																													
 581			81.220375																											-0.000124	0.621159																																													
 582			80.369966																											-0.000126	0.834291																																													
 583			79.120972																											-0.000172	1.233091																																													
 584			78.047200																											-0.000193	1.058141																																													
 585			77.810467																											-0.000173	0.221297																																													
 586			77.679023																											-0.000165	0.116046																																													
 587			77.579120																											-0.000158	0.084526																																													
 588			77.493428																											-0.000153	0.070329																																													
 589			77.417585																											-0.000148	0.060493																																													
 590			77.348871																											-0.000146	0.053377																																													
 591			77.282744																											-0.000156	0.050813																																													
 592			77.202472																											-0.000169	0.064984																																													
 593			77.022662																											-0.000181	0.164550																																													
 594			76.913766																											-0.000180	0.093671																																													
 595			76.865201																											-0.000165	0.033347																																													
 596			76.820397																											-0.000157	0.029588																																													
 597			76.777479																											-0.000147	0.027700																																													
 598			76.736262																											-0.000139	0.026001																																													
 599			76.696660																											-0.000133	0.024388																																													
 600			76.659878																											-0.000115	0.021557																																													
 601			76.962920																											-0.318521	0.000147																																													
 602			77.282132																											-0.334686	0.000082																																													
 603			77.607860																											-0.341236	0.000052																																													
 604			77.909852																											-0.317693	0.000180																																													
 605			78.113982																											-0.220251	0.000539																																													
 606			78.096857																											-0.000001	0.001503																																													
 607			77.728456																											-0.000001	0.352783																																													
 608			77.072757																											-0.000001	0.640154																																													
 609			76.790103																											-0.000001	0.267240																																													
 610			76.771031																											-0.000001	0.003716																																													
 611			76.750936																											-0.000001	0.004741																																													
 612			76.731229																											-0.000001	0.004357																																													
 613			76.711643																											-0.000001	0.004240																																													
 614			76.594180																											-0.000001	0.102122																																													
 615			76.290316																											-0.000001	0.288546																																													
 616			75.763575																											-0.000001	0.511484																																													
 617			75.037034																											-0.000001	0.711388																																													
 618			74.295208																											-0.000001	0.726819																																													
 619			73.518739																											-0.000001	0.761610																																													
 620			73.031336																											-0.000001	0.472700																																													
 621			72.891500																											-0.000000	0.125230																																													
 622			72.874290																											-0.000002	0.002634																																													
 623			72.987297																											-0.128115	0.000532																																													
 624			73.233023																											-0.260498	0.000175																																													
 625			73.397270																											-0.179041	0.000148																																													
 626			73.772835																											-0.390327	0.000082																																													
 627			74.308445																											-0.550417	0.000052																																													
 628			74.830797																											-0.537394	0.000181																																													
 629			75.261160																											-0.445870	0.000540																																													
 630			75.387330																											-0.142720	0.001498																																													
 631			75.335749																											-0.000002	0.036506																																													
 632			75.154053																											-0.000002	0.166631																																													
 633			75.266266																											-0.130874	0.003630																																													
 634			75.480039																											-0.232393	0.003566																																													
 635			75.625394																											-0.164318	0.003868																																													
 636			75.650517																											-0.044484	0.004236																																													
 637			75.642201																											-0.011028	0.004214																																													
 638			75.589528																											-0.000002	0.037546																																													
 639			75.261204																											-0.000001	0.313208																																													
 640			74.601212																											-0.000001	0.644940																																													
 641			73.662274																											-0.000002	0.924020																																													
 642			72.850357																											-0.000002	0.797187																																													
 643			72.366807																											-0.000002	0.468981																																													
 644			72.179075																											-0.000001	0.173260																																													
 645			72.196669																											-0.033398	0.001369																																													
 646			72.382487																											-0.201147	0.000889																																													
 647			72.726222																											-0.358744	0.000533																																													
 648			73.214307																											-0.502806	0.000176																																													
 649			73.286453																											-0.087863	0.001074																																													
 650			73.384954																											-0.114159	0.001000																																													
 651			73.575194																											-0.205927	0.001010																																													
 652			74.034671																											-0.475286	0.001094																																													
 653			74.578993																											-0.560525	0.001396																																													
 654			75.017141																											-0.455304	0.002240																																													
 655			75.337077																											-0.338735	0.003796																																													
 656			75.309578																											-0.000911	0.013342																																													
 657			75.282640																											-0.000785	0.012661																																													
 658			75.255466																											-0.000738	0.012856																																													
 659			75.228058																											-0.000675	0.013032																																													
 660			75.200460																											-0.000606	0.013158																																													
 661			75.172734																											-0.000563	0.013249																																													
 662			75.145039																											-0.000528	0.013188																																													
 663			75.117456																											-0.000460	0.013015																																													
 664			75.090868																											-0.000862	0.012427																																													
 665			75.048055																											-0.000589	0.028384																																													
 666			75.017484																											-0.000642	0.016203																																													
 667			74.990982																											-0.000317	0.011816																																													
 668			74.964956																											-0.000361	0.011388																																													
 669			74.939250																											-0.000795	0.011509																																													
 670			74.914026																											-0.001110	0.011345																																													
 671			74.889041																											-0.001155	0.011157																																													
 672			74.864919																											-0.000929	0.010073																																													
 673			76.051835																											-1.202053	0.000164																																													
 674			77.293414																											-1.256889	0.000099																																													
 675			78.573471																											-1.295585	0.000070																																													
 676			79.845688																											-1.288130	0.000198																																													
 677			81.036476																											-1.207313	0.000557																																													
 678			81.927264																											-0.908511	0.001516																																													
 679			82.490284																											-0.582515	0.003109																																													
 680			82.973170																											-0.503508	0.004124																																													
 681			83.265161																											-0.312233	0.003647																																													
 682			84.214106																											-0.969181	0.003583																																													
 683			84.797202																											-0.603824	0.003885																																													
 684			85.404010																											-0.628020	0.004253																																													
 685			86.163092																											-0.780393	0.004231																																													
 686			86.904408																											-0.762563	0.004015																																													
 687			87.419777																											-0.537067	0.004317																																													
 688			87.641289																											-0.243681	0.004685																																													
 689			87.569478																											-0.000016	0.054298																																													
 690			87.563138																											-0.015470	0.004296																																													
 691			87.907378																											-0.364731	0.002978																																													
 692			88.514941																											-0.627122	0.001978																																													
 693			89.313047																											-0.817195	0.001386																																													
 694			90.284966																											-0.990687	0.000906																																													
 695			91.412256																											-1.145898	0.000550																																													
 696			92.674262																											-1.280481	0.000193																																													
 697			93.716287																											-1.060708	0.000149																																													
 698			94.787183																											-1.089724	0.000084																																													
 699			95.879917																											-1.111746	0.000055																																													
 700			96.954655																											-1.094096	0.000182																																													
 701			97.937074																											-1.002353	0.000542																																													
 702			98.657763																											-0.741778	0.001502																																													
 703			99.027914																											-0.392976	0.003094																																													
 704			99.225310																											-0.221309	0.004108																																													
 705			99.529588																											-0.327755	0.003633																																													
 706			100.123849																											-0.617735	0.003568																																													
 707			100.771919																											-0.671965	0.003870																																													
 708			101.182419																											-0.434892	0.004238																																													
 709			101.801987																											-0.644020	0.004216																																													
 710			102.369482																											-0.591856	0.004000																																													
 711			102.633647																											-0.288941	0.004303																																													
 712			102.642555																											-0.034104	0.004669																																													
 713			102.387670																											-0.000004	0.234360																																													
 714			102.229144																											-0.000004	0.138053																																													
 715			102.374251																											-0.168517	0.002963																																													
 716			102.818983																											-0.467170	0.001963																																													
 717			103.459177																											-0.662130	0.001372																																													
 718			104.277785																											-0.840192	0.000892																																													
 719			105.247786																											-0.991391	0.000535																																													
 720			106.350061																											-1.123503	0.000177																																													
 721			107.389351																											-1.060708	0.000149																																													
 722			108.457513																											-1.089724	0.000084																																													
 723			109.547512																											-1.111746	0.000055																																													
 724			110.619517																											-1.094096	0.000182																																													
 725			111.599203																											-1.002353	0.000542																																													
 726			112.317160																											-0.741778	0.001502																																													
 727			112.684579																											-0.392976	0.003094																																													
 728			112.879243																											-0.221309	0.004108																																													
 729			113.180790																											-0.327755	0.003633																																													
 730			113.772321																											-0.617735	0.003568																																													
 731			114.417662																											-0.671965	0.003870																																													
 732			114.825432																											-0.434892	0.004238																																													
 733			115.442271																											-0.644020	0.004216																																													
 734			116.007039																											-0.591856	0.004000																																													
 735			116.268476																											-0.288941	0.004303																																													
 736			116.274657																											-0.034104	0.004669																																													
 737			116.017046																											-0.000004	0.234360																																													
 738			115.855794																											-0.000004	0.138053																																													
 739			115.998176																											-0.168517	0.002963																																													
 740			116.440183																											-0.467170	0.001963																																													
 741			117.077653																											-0.662130	0.001372																																													
 742			117.893537																											-0.840192	0.000892																																													
 743			118.860814																											-0.991391	0.000535																																													
 744			119.960367																											-1.123503	0.000177																																													
 745			120.023164																											-0.087863	0.001074																																													
 746			120.112318																											-0.114159	0.001000																																													
 747			120.293212																											-0.205927	0.001010																																													
 748			120.743346																											-0.475286	0.001094																																													
 749			121.278326																											-0.560525	0.001396																																													
 750			121.707135																											-0.455304	0.002240																																													
 751			122.017732																											-0.338735	0.003796																																													
 752			121.980897																											-0.000911	0.013342																																													
 753			121.944625																											-0.000785	0.012661																																													
 754			121.908119																											-0.000738	0.012856																																													
 755			121.871380																											-0.000675	0.013032																																													
 756			121.834453																											-0.000606	0.013158																																													
 757			121.797401																											-0.000563	0.013249																																													
 758			121.760381																											-0.000528	0.013188																																													
 759			121.723475																											-0.000460	0.013015																																													
 760			121.687565																											-0.000862	0.012427																																													
 761			121.635433																											-0.000589	0.028384																																													
 762			121.595545																											-0.000642	0.016203																																													
 763			121.559727																											-0.000317	0.011816																																													
 764			121.524387																											-0.000361	0.011388																																													
 765			121.489369																											-0.000795	0.011509																																													
 766			121.454835																											-0.001110	0.011345																																													
 767			121.420542																											-0.001155	0.011157																																													
 768			121.387114																											-0.000929	0.010073																																													
 769			120.770731																											-0.000119	0.592225																																													
 770			120.189207																											-0.000129	0.557498																																													
 771			119.632092																											-0.000136	0.533214																																													
 772			119.062392																											-0.000150	0.545923																																													
 773			118.417545																											-0.000124	0.621159																																													
 774			117.559697																											-0.000126	0.834291																																													
 775			116.303265																											-0.000172	1.233091																																													
 776			115.222056																											-0.000193	1.058141																																													
 777			114.977888																											-0.000173	0.221297																																													
 778			114.839011																											-0.000165	0.116046																																													
 779			114.731676																											-0.000158	0.084526																																													
 780			114.638553																											-0.000153	0.070329																																													
 781			114.555281																											-0.000148	0.060493																																													
 782			114.479140																											-0.000146	0.053377																																													
 783			114.405587																											-0.000156	0.050813																																													
 784			114.317890																											-0.000169	0.064984																																													
 785			114.130657																											-0.000181	0.164550																																													
 786			114.014340																											-0.000180	0.093671																																													
 787			113.958355																											-0.000165	0.033347																																													
 788			113.906132																											-0.000157	0.029588																																													
 789			113.855797																											-0.000147	0.027700																																													
 790			113.807164																											-0.000139	0.026001																																													
 791			113.760148																											-0.000133	0.024388																																													
 792			113.715953																											-0.000115	0.021557																																													
 793			113.101104																											-0.000119	0.592225																																													
 794			112.521115																											-0.000129	0.557498																																													
 795			111.965533																											-0.000136	0.533214																																													
 796			111.397367																											-0.000150	0.545923																																													
 797			110.754053																											-0.000124	0.621159																																													
 798			109.897737																											-0.000126	0.834291																																													
 799			108.642838																											-0.000172	1.233091																																													
 800			107.563161																											-0.000193	1.058141																																													
 801			107.320525																											-0.000173	0.221297																																													
 802			107.183179																											-0.000165	0.116046																																													
 803			107.077375																											-0.000158	0.084526																																													
 804			106.985784																											-0.000153	0.070329																																													
 805			106.904042																											-0.000148	0.060493																																													
 806			106.829430																											-0.000146	0.053377																																													
 807			106.757408																											-0.000156	0.050813																																													
 808			106.671241																											-0.000169	0.064984																																													
 809			106.485537																											-0.000181	0.164550																																													
 810			106.370749																											-0.000180	0.093671																																													
 811			106.316292																											-0.000165	0.033347																																													
 812			106.265598																											-0.000157	0.029588																																													
 813			106.216791																											-0.000147	0.027700																																													
 814			106.169686																											-0.000139	0.026001																																													
 815			106.124197																											-0.000133	0.024388																																													
 816			106.081530																											-0.000115	0.021557																																													
 817			105.468208																											-0.000119	0.592225																																													
 818			104.889745																											-0.000129	0.557498																																													
 819			104.335689																											-0.000136	0.533214																																													
 820			103.769049																											-0.000150	0.545923																																													
 821			103.127261																											-0.000124	0.621159																																													
 822			102.272470																											-0.000126	0.834291																																													
 823			101.019097																											-0.000172	1.233091																																													
 824			99.940944																											-0.000193	1.058141																																													
 825			99.699832																											-0.000173	0.221297																																													
 826			99.564011																											-0.000165	0.116046																																													
 827			99.459731																											-0.000158	0.084526																																													
 828			99.369663																											-0.000153	0.070329																																													
 829			99.289444																											-0.000148	0.060493																																													
 830			99.216356																											-0.000146	0.053377																																													
 831			99.145855																											-0.000156	0.050813																																													
 832			99.061211																											-0.000169	0.064984																																													
 833			98.877029																											-0.000181	0.164550																																													
 834			98.763763																											-0.000180	0.093671																																													
 835			98.710827																											-0.000165	0.033347																																													
 836			98.661655																											-0.000157	0.029588																																													
 837			98.614369																											-0.000147	0.027700																																													
 838			98.568784																											-0.000139	0.026001																																													
 839			98.524815																											-0.000133	0.024388																																													
 840			98.483668																											-0.000115	0.021557																																													
 841			97.871865																											-0.000119	0.592225																																													
 842			97.294921																											-0.000129	0.557498																																													
 843			96.742385																											-0.000136	0.533214																																													
 844			96.177263																											-0.000150	0.545923																																													
 845			95.536993																											-0.000124	0.621159																																													
 846			94.683721																											-0.000126	0.834291																																													
 847			93.431865																											-0.000172	1.233091																																													
 848			92.355230																											-0.000193	1.058141																																													
 849			92.115635																											-0.000173	0.221297																																													
 850			91.981331																											-0.000165	0.116046																																													
 851			91.878567																											-0.000158	0.084526																																													
