{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar;Hydro_dam
1606;0.000124107;0.000114155;4.11E-05;0.000114155;0;0.507;0;0.723427827;0;0.529864596
1607;0.000111079;0.000114155;2.46E-05;0.000114155;0;0.431;0;0.723503195;0;0.529753594
1608;1.01E-04;0.000114155;8.08E-06;0.000114155;0;0.395;0;0.723578562;0;0.529642591
1609;1.10E-04;0.000114155;6.77E-06;0.000114155;0;0.341;0;0.72365393;0;0.529531589
1610;1.05E-04;0.000114155;3.75E-06;0.000114155;0;0.288;0;0.723729298;0;0.529420586
1611;1.02E-04;0.000114155;2.38E-06;0.000114155;0;0.271;0;0.723804666;0;0.529309584
1612;9.93E-05;0.000114155;8.30E-06;0.000114155;0;0.253;0;0.723880034;0;0.529198581
1613;9.93E-05;0.000114155;2.49E-05;0.000114155;0;0.238;0;0.723955402;0;0.529087579
1614;1.03E-04;0.000114155;6.93E-05;0.000114155;0;0.175;0;0.72403077;0;0.528976576
1615;1.04E-04;0.000114155;1.43E-04;0.000114155;0.06855;0.379;0;0.724106137;0.045969661;0.528865574
1616;1.13E-04;0.000114155;1.90E-04;0.000114155;0.46347;0.517;0;0.724181505;0.431356354;0.528754571
1617;1.23E-04;0.000114155;1.68E-04;0.000114155;0.66592;0.431;0;0.724256873;0.655920281;0.528643569
1618;1.28E-04;0.000114155;1.65E-04;0.000114155;0.60766;0.326;0;0.724332241;0.302213222;0.528532566
1619;1.31E-04;0.000114155;1.79E-04;0.000114155;0.31438;0.271;0;0.724407609;0.023642048;0.528421564
1620;1.31E-04;0.000114155;1.96E-04;0.000114155;0.61229;0.252;0;0.724482977;0.175201606;0.528310561
1621;1.29E-04;0.000114155;1.95E-04;0.000114155;0.68389;0.246;0;0.724558345;0.214323777;0.528199559
1622;1.34E-04;0.000114155;1.85E-04;0.000114155;0.57703;0.238;0;0.724633712;0.179064976;0.528088556
1623;1.37E-04;0.000114155;1.99E-04;0.000114155;0.61417;0.227;0;0.72470908;0.6060162;0.527977554
1624;1.35E-04;0.000114155;2.16E-04;0.000114155;0.39647;0.23;0;0.724784448;0.3901826;0.527866551
1625;1.30E-04;0.000114155;2.24E-04;0.000114155;0.00559;0.219;0;0.724859816;0;0.527755549
1626;1.27E-04;0.000114155;1.98E-04;0.000114155;0;0.269;0;0.724935184;0;0.527644546
1627;1.46E-04;0.000114155;1.37E-04;0.000114155;0;0.319;0;0.725010552;0;0.527533544
1628;0.000144521;0.000114155;9.07E-05;0.000114155;0;0.332;0;0.72508592;0;0.527422541
1629;0.000141746;0.000114155;6.33E-05;0.000114155;0;0.372;0;0.725161287;0;0.527311539
1630;0.000134326;0.000114155;4.11E-05;0.000114155;0;0.372;0;0.725236655;0;0.527200536
1631;0.000123802;0.000114155;2.46E-05;0.000114155;0;0.307;0;0.725312023;0;0.527089534
1632;1.15E-04;0.000114155;8.08E-06;0.000114155;0;0.294;0;0.725387391;0;0.526978531
1633;1.14E-04;0.000114155;6.77E-06;0.000114155;0;0.257;0;0.725462759;0;0.526867529
1634;1.08E-04;0.000114155;3.75E-06;0.000114155;0;0.217;0;0.725538127;0;0.526756526
1635;1.04E-04;0.000114155;2.38E-06;0.000114155;0;0.195;0;0.725613495;0;0.526645524
1636;1.02E-04;0.000114155;8.30E-06;0.000114155;0;0.187;0;0.725688862;0;0.526534522
1637;1.01E-04;0.000114155;2.49E-05;0.000114155;0;0.17;0;0.72576423;0;0.526423519
1638;9.62E-05;0.000114155;6.93E-05;0.000114155;0;0.118;0;0.725839598;0;0.526312517
1639;9.42E-05;0.000114155;1.43E-04;0.000114155;0.17053;0.115;0;0.725914966;0.156755125;0.526201514
1640;9.89E-05;0.000114155;1.90E-04;0.000114155;0.46375;0.187;0;0.725990334;0.431178727;0.526090512
1641;1.04E-04;0.000114155;1.68E-04;0.000114155;0.66691;0.135;0;0.726065702;0.655866993;0.525979509
1642;1.07E-04;0.000114155;1.65E-04;0.000114155;0.7995;0.088;0;0.72614107;0.821476784;0.525868507
1643;0.000110037;0.000114155;1.79E-04;0.000114155;0.86503;0.06;0;0.726216437;0.920832001;0.525757504
1644;0.000112327;0.000114155;1.96E-04;0.000114155;0.88283;0.045;0;0.726291805;0.945983872;0.525646502
1645;0.000112124;0.000114155;1.95E-04;0.000114155;0.84867;0.037;0;0.726367173;0.897713951;0.525535499
1646;0.000113565;0.000114155;1.85E-04;0.000114155;0.63585;0.033;0;0.726442541;0.207307542;0.525424497
1647;0.000116276;0.000114155;1.99E-04;0.000114155;0.39989;0.028;0;0.726517909;0.078706171;0.525313494
1648;0.000117003;0.000114155;2.16E-04;0.000114155;0.38878;0.023;0;0.726593277;0.388308643;0.525202492
1649;0.000117361;0.000114155;2.24E-04;0.000114155;0.1304;0.02;0;0.726668645;0.158371523;0.525091489
1650;0.000117539;0.000114155;1.98E-04;0.000114155;0.01782;0.019;0;0.726744012;0;0.524980487
1651;0.000139791;0.000114155;1.37E-04;0.000114155;0;0.018;0;0.72681938;0;0.524869484
1652;0.000141115;0.000114155;9.07E-05;0.000114155;0;0.03;0;0.726894748;0;0.524758482
1653;0.000140148;0.000114155;6.33E-05;0.000114155;0;0.1;0;0.726970116;0;0.524647479
1654;0.000134591;0.000114155;4.11E-05;0.000114155;0;0.237;0;0.727045484;0;0.524536477
1655;0.000120526;0.000114155;2.46E-05;0.000114155;0;0.356;0;0.727120852;0;0.524425474
1656;0.000109984;0.000114155;8.08E-06;0.000114155;0;0.408;0;0.72719622;0;0.524314472
1657;9.49E-05;0.000114155;6.77E-06;0.000114155;0;0.365;0;0.727271587;0;0.524203469
1658;9.14E-05;0.000114155;3.75E-06;0.000114155;0;0.258;0;0.727346955;0;0.524092467
1659;8.94E-05;0.000114155;2.38E-06;0.000114155;0;0.175;0;0.727422323;0;0.523981464
1660;8.83E-05;0.000114155;8.30E-06;0.000114155;0;0.138;0;0.727497691;0;0.523870462
1661;8.97E-05;0.000114155;2.49E-05;0.000114155;0;0.121;0;0.727573059;0;0.523759459
1662;8.76E-05;0.000114155;6.93E-05;0.000114155;0;0.096;0;0.727648427;0;0.523648457
1663;9.90E-05;0.000114155;1.43E-04;0.000114155;0.06235;0.014;0;0.727723795;0.041058297;0.523537454
1664;1.09E-04;0.000114155;1.90E-04;0.000114155;0.46832;0;0;0.727799162;0.432439874;0.523426452
1665;0.000120769;0.000114155;1.68E-04;0.000114155;0.6713;0.008;0;0.72787453;0.658185015;0.523315449
1666;0.000127029;0.000114155;1.65E-04;0.000114155;0.79147;0.018;0;0.727949898;0.825695407;0.523204447
1667;0.000131843;0.000114155;1.79E-04;0.000114155;0.84785;0.014;0;0.728025266;0.923727308;0.523093445
1668;0.000131677;0.000114155;1.96E-04;0.000114155;0.86064;0.007;0;0.728100634;0.94956304;0.522982442
1669;0.00013278;0.000114155;1.95E-04;0.000114155;0.83036;0.004;0;0.728176002;0.900120786;0.52287144
1670;0.000137492;0.000114155;1.85E-04;0.000114155;0.7429;0.004;0;0.72825137;0.780720452;0.522760437
1671;0.000139086;0.000114155;1.99E-04;0.000114155;0.59203;0.004;0;0.728326737;0.605163594;0.522649435
1672;0.000137744;0.000114155;2.16E-04;0.000114155;0.38339;0.005;0;0.728402105;0.387669189;0.522538432
1673;0.000135767;0.000114155;2.24E-04;0.000114155;0.16044;0.007;0;0.728477473;0.062542186;0.52242743
1674;0.000128476;0.000114155;1.98E-04;0.000114155;0.01772;0.008;0;0.728552841;0;0.522316427
1675;0.000147095;0.000114155;1.37E-04;0.000114155;0;0.011;0;0.728628209;0;0.522205425
1676;0.000148964;0.000114155;9.07E-05;0.000114155;0;0.006;0;0.728703577;0;0.522094422
1677;0.000146228;0.000114155;6.33E-05;0.000114155;0;0.001;0;0.728778945;0;0.52198342
1678;0.000138487;0.000114155;4.11E-05;0.000114155;0;0;0;0.728854312;0;0.521872417
1679;0.000127052;0.000114155;2.46E-05;0.000114155;0;0;0;0.72892968;0;0.521761415
1680;0.000117209;0.000114155;8.08E-06;0.000114155;0;0.001;0;0.729005048;0;0.521650412
1681;1.04E-04;0.000114155;6.77E-06;0.000114155;0;0;0;0.729080416;0;0.52153941
1682;1.00E-04;0.000114155;3.75E-06;0.000114155;0;0.002;0;0.729155784;0;0.521428407
1683;9.75E-05;0.000114155;2.38E-06;0.000114155;0;0.009;0;0.729231152;0;0.521317405
1684;9.65E-05;0.000114155;8.30E-06;0.000114155;0;0.011;0;0.72930652;0;0.521206402
1685;9.80E-05;0.000114155;2.49E-05;0.000114155;0;0.007;0;0.729381887;0;0.5210954
1686;9.61E-05;0.000114155;6.93E-05;0.000114155;0;0.004;0;0.729457255;0;0.520984397
1687;1.05E-04;0.000114155;1.43E-04;0.000114155;0.04208;0.002;0;0.729532623;0.023695336;0.520873395
1688;0.000114663;0.000114155;1.90E-04;0.000114155;0.46344;0.003;0;0.729607991;0.430779069;0.520762392
1689;0.000126215;0.000114155;1.68E-04;0.000114155;0.66898;0.004;0;0.729683359;0.654543678;0.52065139
1690;0.000132217;0.000114155;1.65E-04;0.000114155;0.79636;0.011;0;0.729758727;0.822444847;0.520540387
1691;0.000136009;0.000114155;1.79E-04;0.000114155;0.85701;0.019;0;0.729834095;0.922670432;0.520429385
1692;0.000136982;0.000114155;1.96E-04;0.000114155;0.85859;0.022;0;0.729909462;0.947591389;0.520318382
1693;0.00013709;0.000114155;1.95E-04;0.000114155;0.81604;0.025;0;0.72998483;0.898202423;0.52020738
1694;0.000140622;0.000114155;1.85E-04;0.000114155;0.04478;0.031;0;0.730060198;0;0.520096377
1695;0.000140951;0.000114155;1.99E-04;0.000114155;0.58721;0.043;0;0.730135566;0.601806458;0.519985375
1696;0.000140012;0.000114155;2.16E-04;0.000114155;0.37989;0.06;0;0.730210934;0.385155778;0.519874372
1697;0.000135711;0.000114155;2.24E-04;0.000114155;0.00555;0.088;0;0.730286302;0;0.51976337
1698;0.000131167;0.000114155;1.98E-04;0.000114155;0.04323;0.139;0;0.73036167;0;0.519652368
1699;0.000143666;0.000114155;1.37E-04;0.000114155;0;0.213;0;0.730437037;0;0.519541365
1700;0.000149812;0.000114155;9.07E-05;0.000114155;0;0.286;0;0.730512405;0;0.519430363
1701;0.000146108;0.000114155;6.33E-05;0.000114155;0;0.34;0;0.730587773;0;0.51931936
1702;0.000138745;0.000114155;4.11E-05;0.000114155;0;0.378;0;0.730663141;0;0.519208358
1703;0.000127869;0.000114155;2.46E-05;0.000114155;0;0.431;0;0.730738509;0;0.519097355
1704;0.000118809;0.000114155;8.08E-06;0.000114155;0;0.419;0;0.730813877;0;0.518986353
1705;1.07E-04;0.000114155;6.77E-06;0.000114155;0;0.357;0;0.730889245;0;0.51887535
1706;1.02E-04;0.000114155;3.75E-06;0.000114155;0;0.307;0;0.730964612;0;0.518764348
1707;9.82E-05;0.000114155;2.38E-06;0.000114155;0;0.24;0;0.73103998;0;0.518653345
1708;9.61E-05;0.000114155;8.30E-06;0.000114155;0;0.191;0;0.731115348;0;0.518542343
1709;9.61E-05;0.000114155;2.49E-05;0.000114155;0;0.122;0;0.731190716;0;0.51843134
1710;9.82E-05;0.000114155;6.93E-05;0.000114155;0;0.07;0;0.731266084;0;0.518320338
1711;9.62E-05;0.000114155;1.43E-04;0.000114155;0.16577;0.151;0;0.731341452;0.158593556;0.518209335
1712;1.04E-04;0.000114155;1.90E-04;0.000114155;0.47226;0.195;0;0.73141682;0.437884117;0.518098333
1713;0.000114597;0.000114155;1.68E-04;0.000114155;0.67705;0.136;0;0.731492187;0.662829941;0.51798733
1714;0.000120112;0.000114155;1.65E-04;0.000114155;0.8039;0.094;0;0.731567555;0.829878504;0.517876328
1715;0.000124007;0.000114155;1.79E-04;0.000114155;0.85344;0.066;0;0.731642923;0.928523216;0.517765325
1716;0.000124815;0.000114155;1.96E-04;0.000114155;0.85439;0.047;0;0.731718291;0.952094213;0.517654323
1717;0.000121159;0.000114155;1.95E-04;0.000114155;0.82967;0.038;0;0.731793659;0.902332232;0.51754332
1718;0.000123403;0.000114155;1.85E-04;0.000114155;0.74698;0.033;0;0.731869027;0.781732921;0.517432318
1719;0.000123271;0.000114155;1.99E-04;0.000114155;0.51428;0.03;0;0.731944395;0.205078333;0.517321315
1720;0.000123069;0.000114155;2.16E-04;0.000114155;0.20413;0.027;0;0.732019762;0.010542115;0.517210313
1721;0.000120946;0.000114155;2.24E-04;0.000114155;0.10555;0.024;0;0.73209513;0.002469004;0.51709931
1722;0.000118315;0.000114155;1.98E-04;0.000114155;0.04214;0.015;0;0.732170498;0;0.516988308
1723;0.000136327;0.000114155;1.37E-04;0.000114155;0;0.005;0;0.732245866;0;0.516877305
1724;0.0001412;0.000114155;9.07E-05;0.000114155;0;0.005;0;0.732321234;0;0.516766303
1725;0.000137617;0.000114155;6.33E-05;0.000114155;0;0.011;0;0.732396602;0;0.5166553
1726;0.00013065;0.000114155;4.11E-05;0.000114155;0;0.025;0;0.73247197;0;0.516544298
1727;0.000121184;0.000114155;2.46E-05;0.000114155;0;0.042;0;0.732547337;0;0.516433295
1728;0.000111928;0.000114155;8.08E-06;0.000114155;0;0.056;0;0.732622705;0;0.516322293
1729;1.04E-04;0.000114155;6.77E-06;0.000114155;0;0.064;0;0.732698073;0;0.516211291
1730;9.92E-05;0.000114155;3.75E-06;0.000114155;0;0.058;0;0.732536614;0;0.516077786
1731;9.61E-05;0.000114155;2.38E-06;0.000114155;0;0.051;0;0.732375155;0;0.515944282
1732;9.33E-05;0.000114155;8.30E-06;0.000114155;0;0.052;0;0.732213696;0;0.515810778
1733;9.27E-05;0.000114155;2.49E-05;0.000114155;0;0.047;0;0.732052237;0;0.515677274
1734;9.35E-05;0.000114155;6.93E-05;0.000114155;0;0.03;0;0.731890778;0;0.51554377
1735;8.75E-05;0.000114155;1.43E-04;0.000114155;0.12659;0.018;0;0.731729318;0.114844222;0.515410266
1736;9.19E-05;0.000114155;1.90E-04;0.000114155;0.41395;0.015;0;0.731567859;0.340740346;0.515276762
1737;9.58E-05;0.000114155;1.68E-04;0.000114155;0.50636;0.011;0;0.7314064;0.306254219;0.515143258
1738;9.81E-05;0.000114155;1.65E-04;0.000114155;0.78399;0.02;0;0.731244941;0.821263633;0.515009754
1739;9.96E-05;0.000114155;1.79E-04;0.000114155;0.86184;0.028;0;0.731083482;0.919544211;0.51487625
1740;1.00E-04;0.000114155;1.96E-04;0.000114155;0.87711;0.031;0;0.730922023;0.943639206;0.514742746
1741;9.84E-05;0.000114155;1.95E-04;0.000114155;0.10827;0.031;0;0.730760564;0.011279264;0.514609242
1742;9.92E-05;0.000114155;1.85E-04;0.000114155;0.72631;0.034;0;0.730599105;0.384276528;0.514475738
1743;1.00E-04;0.000114155;1.99E-04;0.000114155;0.16656;0.04;0;0.730437646;0.010950655;0.514342233
1744;1.01E-04;0.000114155;2.16E-04;0.000114155;0.34937;0.048;0;0.730276187;0.155023269;0.514208729
1745;1.03E-04;0.000114155;2.24E-04;0.000114155;0.13406;0.055;0;0.730114727;0.112561725;0.514075225
1746;1.05E-04;0.000114155;1.98E-04;0.000114155;0.02728;0.108;0;0.729953268;0;0.513941721
1747;0.000123073;0.000114155;1.37E-04;0.000114155;0;0.235;0;0.729791809;0;0.513808217
1748;0.000129118;0.000114155;9.07E-05;0.000114155;0;0.358;0;0.72963035;0;0.513674713
1749;0.000126242;0.000114155;6.33E-05;0.000114155;0;0.435;0;0.729468891;0;0.513541209
1750;0.000118973;0.000114155;4.11E-05;0.000114155;0;0.465;0;0.729307432;0;0.513407705
1751;1.09E-04;0.000114155;2.46E-05;0.000114155;0;0.332;0;0.729145973;0;0.513274201
1752;9.98E-05;0.000114155;8.08E-06;0.000114155;0;0.215;0;0.728984514;0;0.513140697
1753;9.28E-05;0.000114155;6.77E-06;0.000114155;0;0.157;0;0.728823055;0;0.513007193
1754;8.95E-05;0.000114155;3.75E-06;0.000114155;0;0.11;0;0.728661595;0;0.512873689
1755;8.74E-05;0.000114155;2.38E-06;0.000114155;0;0.063;0;0.728500136;0;0.512740185
1756;8.67E-05;0.000114155;8.30E-06;0.000114155;0;0.04;0;0.728338677;0;0.512606681
1757;8.84E-05;0.000114155;2.49E-05;0.000114155;0;0.034;0;0.728177218;0;0.512473176
1758;9.27E-05;0.000114155;6.93E-05;0.000114155;0;0.028;0;0.728015759;0;0.512339672
1759;9.79E-05;0.000114155;1.43E-04;0.000114155;0.16248;0.017;0;0.7278543;0.155671605;0.512206168
1760;1.08E-04;0.000114155;1.90E-04;0.000114155;0.47202;0.014;0;0.727692841;0.437448932;0.512072664
1761;1.17E-04;0.000114155;1.68E-04;0.000114155;0.68148;0.024;0;0.727531382;0.662678958;0.51193916
1762;0.000119429;0.000114155;1.65E-04;0.000114155;0.81275;0.041;0;0.727369923;0.828697289;0.511805656
1763;0.000122534;0.000114155;1.79E-04;0.000114155;0.88413;0.04;0;0.727208463;0.926391701;0.511672152
1764;0.000123521;0.000114155;1.96E-04;0.000114155;0.39223;0.034;0;0.727047004;0.031510888;0.511538648
1765;0.000123032;0.000114155;1.95E-04;0.000114155;0.64009;0.029;0;0.726885545;0.313377029;0.511405144
1766;0.000126691;0.000114155;1.85E-04;0.000114155;0.57633;0.026;0;0.726724086;0.253925539;0.51127164
1767;0.000129829;0.000114155;1.99E-04;0.000114155;0.60446;0.027;0;0.726562627;0.598271697;0.511138136
1768;0.000129272;0.000114155;2.16E-04;0.000114155;0.38512;0.031;0;0.726401168;0.380670717;0.511004632
1769;0.000125896;0.000114155;2.24E-04;0.000114155;0.12128;0.038;0;0.726239709;0.149579026;0.510871128
1770;0.00012075;0.000114155;1.98E-04;0.000114155;0.01654;0.047;0;0.72607825;0;0.510737624
1771;0.000138195;0.000114155;1.37E-04;0.000114155;0;0.075;0;0.725916791;0;0.510604119
1772;0.000142177;0.000114155;9.07E-05;0.000114155;0;0.139;0;0.725755332;0;0.510470615
1773;0.000138822;0.000114155;6.33E-05;0.000114155;0;0.211;0;0.725593872;0;0.510337111
1774;0.000130549;0.000114155;4.11E-05;0.000114155;0;0.254;0;0.725432413;0;0.510203607
1775;0.000117723;0.000114155;2.46E-05;0.000114155;0;0.262;0;0.725270954;0;0.510070103
1776;1.08E-04;0.000114155;8.08E-06;0.000114155;0;0.185;0;0.725109495;0;0.509936599
1777;9.97E-05;0.000114155;6.77E-06;0.000114155;0;0.133;0;0.724948036;0;0.509803095
1778;9.62E-05;0.000114155;3.75E-06;0.000114155;0;0.101;0;0.724786577;0;0.509669591
1779;9.33E-05;0.000114155;2.38E-06;0.000114155;0;0.108;0;0.724625118;0;0.509536087
1780;9.19E-05;0.000114155;8.30E-06;0.000114155;0;0.103;0;0.724463659;0;0.509402583
1781;9.27E-05;0.000114155;2.49E-05;0.000114155;0;0.09;0;0.7243022;0;0.509269079
1782;9.74E-05;0.000114155;6.93E-05;0.000114155;0;0.07;0;0.72414074;0;0.509135575
1783;9.89E-05;0.000114155;1.43E-04;0.000114155;0.16356;0.073;0;0.723979281;0.157216953;0.509002071
1784;1.08E-04;0.000114155;1.90E-04;0.000114155;0.46987;0.068;0;0.723817822;0.435743721;0.508868567
1785;1.18E-04;0.000114155;1.68E-04;0.000114155;0.67254;0.05;0;0.723656363;0.660192192;0.508735062
1786;1.22E-04;0.000114155;1.65E-04;0.000114155;0.79986;0.044;0;0.723494904;0.825420086;0.508601558
1787;1.26E-04;0.000114155;1.79E-04;0.000114155;0.5495;0.038;0;0.723333445;0.152731891;0.508468054
1788;0.000125902;0.000114155;1.96E-04;0.000114155;0.86711;0.037;0;0.723171986;0.943363885;0.50833455
1789;0.000123718;0.000114155;1.95E-04;0.000114155;0.82164;0.042;0;0.723010527;0.889569789;0.508201046
1790;1.29E-04;0.000114155;1.85E-04;0.000114155;0.72563;0.05;0;0.722849068;0.769530001;0.508067542
1791;1.32E-04;0.000114155;1.99E-04;0.000114155;0.47893;0.057;0;0.722687608;0.166631141;0.507934038
1792;1.32E-04;0.000114155;2.16E-04;0.000114155;0.36239;0.055;0;0.722526149;0.183487868;0.507800534
1793;1.28E-04;0.000114155;2.24E-04;0.000114155;0.12341;0.043;0;0.72236469;0.126203418;0.50766703
1794;1.26E-04;0.000114155;1.98E-04;0.000114155;0.01654;0.013;0;0.722203231;0;0.507533526
1795;1.43E-04;0.000114155;1.37E-04;0.000114155;0;0.002;0;0.722041772;0;0.507400022
1796;0.000144274;0.000114155;9.07E-05;0.000114155;0;0;0;0.721880313;0;0.507266518
1797;0.000140448;0.000114155;6.33E-05;0.000114155;0;0.002;0;0.721718854;0;0.507133014
1798;0.000131497;0.000114155;4.11E-05;0.000114155;0;0.003;0;0.721557395;0;0.506999509
1799;0.000118663;0.000114155;2.46E-05;0.000114155;0;0.001;0;0.721395936;0;0.506866005
1800;1.08E-04;0.000114155;8.08E-06;0.000114155;0;0;0;0.721234476;0;0.506732501
1801;1.01E-04;0.000114155;6.77E-06;0.000114155;0;0;0;0.721073017;0;0.506598997
1802;9.69E-05;0.000114155;3.75E-06;0.000114155;0;0;0;0.720911558;0;0.506465493
1803;9.45E-05;0.000114155;2.38E-06;0.000114155;0;0.001;0;0.720750099;0;0.506331989
1804;9.42E-05;1.14E-04;8.30E-06;0.000114155;0;0.012;0;0.72058864;0;0.506198485
1805;9.53E-05;1.14E-04;2.49E-05;0.000114155;0;0.053;0;0.720427181;0;0.506064981
1806;9.96E-05;1.14E-04;6.93E-05;0.000114155;0;0.066;0;0.720265722;0;0.505931477
1807;1.02E-04;1.14E-04;1.43E-04;0.000114155;0.02225;0.031;0;0.720104263;0.006225798;0.505797973
1808;0.000112308;1.14E-04;1.90E-04;0.000114155;0.11703;0.031;0;0.719942804;0.016297204;0.505664469
1809;0.000120858;1.14E-04;1.68E-04;0.000114155;0.66503;0.053;0;0.719781345;0.656488685;0.505530965
1810;0.000124931;1.14E-04;1.65E-04;0.000114155;0.79012;0.067;0;0.719619885;0.819975843;0.505397461
1811;0.000126306;1.14E-04;1.79E-04;0.000114155;0.85156;0.056;0;0.719458426;0.915298945;0.505263957
1812;0.00012343;1.14E-04;1.96E-04;0.000114155;0.10391;0.041;0;0.719296967;0.011137163;0.505130452
1813;0.000120467;1.14E-04;1.95E-04;0.000114155;0.67243;0.017;0;0.719135508;0.226029344;0.504996948
1814;0.000121686;1.14E-04;1.85E-04;0.000114155;0.52284;0.006;0;0.718974049;0.119453622;0.504863444
1815;0.000122904;1.14E-04;1.99E-04;0.000114155;0.54827;0.002;0;0.71881259;0.205451348;0.50472994
1816;0.000121761;1.14E-04;2.16E-04;0.000114155;0.38657;0.001;0;0.718651131;0.318563715;0.504596436
1817;0.000119663;1.14E-04;2.24E-04;0.000114155;0.15501;0;0;0.718489672;0.037168283;0.504462932
1818;0.000120253;1.14E-04;1.98E-04;0.000114155;0.03834;0.001;0;0.718328213;0;0.504329428
1819;0.000137403;1.14E-04;1.37E-04;0.000114155;0;0.001;0;0.718166753;0;0.504195924
1820;0.000138071;1.14E-04;9.07E-05;0.000114155;0;0.001;0;0.718005294;0;0.50406242
1821;0.000133927;1.14E-04;6.33E-05;0.000114155;0;0.002;0;0.717843835;0;0.503928916
1822;0.000124285;1.14E-04;4.11E-05;0.000114155;0;0.006;0;0.717682376;0;0.503795412
1823;0.000111818;1.14E-04;2.46E-05;0.000114155;0;0.011;0;0.717520917;0;0.503661908
1824;1.02E-04;1.14E-04;8.08E-06;0.000114155;0;0.012;0;0.717359458;0;0.503528404
1825;9.62E-05;0.000114155;6.77E-06;0.000114155;0;0.009;0;0.717197999;0;0.5033949
1826;9.22E-05;0.000114155;3.75E-06;0.000114155;0;0.005;0;0.71703654;0;0.503261395
1827;9.03E-05;0.000114155;2.38E-06;0.000114155;0;0.004;0;0.716875081;0;0.503127891
1828;8.98E-05;0.000114155;8.30E-06;0.000114155;0;0.003;0;0.716713621;0;0.502994387
1829;9.12E-05;0.000114155;2.49E-05;0.000114155;0;0.002;0;0.716552162;0;0.502860883
1830;9.57E-05;0.000114155;6.93E-05;0.000114155;0;0.001;0;0.716390703;0;0.502727379
1831;9.88E-05;0.000114155;1.43E-04;0.000114155;4.80E-02;0;0;0.716229244;0.031430957;0.502593875
1832;1.09E-04;0.000114155;1.90E-04;0.000114155;0.46796;0.006;0;0.716067785;0.430779069;0.502460371
1833;0.00011563;0.000114155;1.68E-04;0.000114155;0.67895;0.015;0;0.715906326;0.655183133;0.502326867
1834;0.000118465;0.000114155;1.65E-04;0.000114155;0.81405;0.034;0;0.715744867;0.819895911;0.502193363
1835;0.000120396;0.000114155;1.79E-04;0.000114155;0.88722;0.088;0;0.715583408;0.91520125;0.502059859
1836;0.000119312;1.14E-04;1.96E-04;0.000114155;0.89917;0.233;0;0.715421949;0.93750222;0.501926355
1837;0.000115683;1.14E-04;1.95E-04;0.000114155;0.84907;0.445;0;0.71526049;0.885653132;0.501792851
1838;0.000118352;1.14E-04;1.85E-04;0.000114155;0.74365;0.601;0;0.71509903;0.76565775;0.501659347
1839;0.0001195;1.14E-04;1.99E-04;0.000114155;0.58571;0.69;0;0.714937571;0.587374329;0.501525842
1840;0.000119569;1.14E-04;2.16E-04;0.000114155;0.37228;0.719;0;0.714776112;0.371167715;0.501392338
1841;0.000117414;1.14E-04;2.24E-04;0.000114155;0.11463;0.639;0;0.714614653;0.142331877;0.501258834
1842;0.000116191;1.14E-04;1.98E-04;0.000114155;0.01607;0.496;0;0.714453194;0;0.50112533
1843;0.000134693;0.000114155;1.37E-04;0.000114155;0;0.334;0;0.714291735;0;0.500991826
1844;0.000138004;0.000114155;9.07E-05;0.000114155;0;0.269;0;0.714130276;0;0.500858322
1845;0.000135001;0.000114155;6.33E-05;0.000114155;0;0.263;0;0.713968817;0;0.500724818
1846;0.00012644;0.000114155;4.11E-05;0.000114155;0;0.25;0;0.713807358;0;0.500591314
1847;0.000114261;0.000114155;2.46E-05;0.000114155;0;0.258;0;0.713645898;0;0.50045781
1848;1.04E-04;0.000114155;8.08E-06;0.000114155;0;0.218;0;0.713484439;0;0.500324306
1849;9.79E-05;0.000114155;6.77E-06;0.000114155;0;0.224;0;0.71332298;0;0.500190802
1850;9.42E-05;0.000114155;3.75E-06;0.000114155;0;0.26;0;0.713161521;0;0.500057298
1851;9.19E-05;0.000114155;2.38E-06;0.000114155;0;0.282;0;0.713000062;0;0.499923794
1852;9.13E-05;0.000114155;8.30E-06;0.000114155;0;0.313;0;0.712838603;0;0.49979029
1853;9.26E-05;0.000114155;2.49E-05;0.000114155;0;0.319;0;0.712677144;0;0.499656785
1854;9.71E-05;0.000114155;6.93E-05;0.000114155;0;0.321;0;0.712515685;0;0.499523281
1855;1.01E-04;0.000114155;1.43E-04;0.000114155;0.16478;0.432;0;0.712354226;0.158709013;0.499389777
1856;1.08E-04;0.000114155;1.90E-04;0.000114155;0.47366;0.624;0;0.712192766;0.440921525;0.499256273
1857;0.000114737;0.000114155;1.68E-04;0.000114155;0.68165;0.687;0;0.712031307;0.667128495;0.499122769
1858;0.000119582;0.000114155;1.65E-04;0.000114155;0.81117;0.673;0;0.711869848;0.832738286;0.498989265
1859;0.00012149;0.000114155;1.79E-04;0.000114155;0.87631;0.652;0;0.711708389;0.929020569;0.498855761
1860;0.000121182;1.14E-04;1.96E-04;0.000114155;0.89067;0.63;0;0.71154693;0.949438701;0.498722257
1861;0.000118682;1.14E-04;1.95E-04;0.000114155;0.85311;0.612;0;0.711385471;0.895005151;0.498588753
1862;0.000121942;1.14E-04;1.85E-04;0.000114155;0.75123;0.602;0;0.711224012;0.772602934;0.498455249
1863;0.000122763;1.14E-04;1.99E-04;0.000114155;0.55266;0.587;0;0.711062553;0.228320722;0.498321745
